Country,ISO,Region,Date,Aircraft_type,Seats_arrivals_domestic,Seats_arrivals_interregional,Seats_arrivals_intraregional,Seats_arrivals_intl,Seats_arrivals_total,Available_seat_kilometers,Number_of_flights_domestic,Number_of_flights_interregional,Number_of_flights_intraregional,Number_of_flights_intl,Number_of_flights_total
Fiji,FJ,East Asia & Pacific,2022-11-08,passenger,1528,334,2343,2677,4205,9865194.478585295,17,1,7,8,25
Fiji,FJ,East Asia & Pacific,2022-11-09,passenger,1438,586,2824,3410,4848,12710957.241741888,15,2,7,9,24
Fiji,FJ,East Asia & Pacific,2022-11-10,passenger,1483,334,2734,3068,4551,10855492.93659572,13,1,11,12,25
Fiji,FJ,East Asia & Pacific,2022-11-11,passenger,1430,586,2486,3072,4502,12349118.404719163,14,2,5,7,21
Fiji,FJ,East Asia & Pacific,2022-11-12,passenger,1528,334,3540,3874,5402,13784446.423534766,13,1,9,10,23
Fiji,FJ,East Asia & Pacific,2022-11-13,passenger,1751,756,2547,3303,5054,13475139.94176372,12,3,6,9,21
Fiji,FJ,East Asia & Pacific,2022-11-14,passenger,1324,334,2932,3266,4590,10562746.162796138,14,1,10,11,25
Fiji,FJ,East Asia & Pacific,2022-11-15,passenger,1392,273,3190,3463,4855,12582809.994342145,17,1,9,10,27
Fiji,FJ,East Asia & Pacific,2022-11-16,passenger,1441,607,2247,2854,4295,11606854.183928197,14,2,7,9,23
Fiji,FJ,East Asia & Pacific,2022-11-17,passenger,1628,313,3352,3665,5293,12159972.693858443,17,1,10,11,28
Fiji,FJ,East Asia & Pacific,2022-11-18,passenger,1483,607,2319,2926,4409,12078559.830777397,14,2,6,8,22
Fiji,FJ,East Asia & Pacific,2022-11-19,passenger,1286,313,3234,3547,4833,12958452.850189378,13,1,9,10,23
Fiji,FJ,East Asia & Pacific,2022-11-20,passenger,1561,777,3005,3782,5343,14516595.910971714,10,3,7,10,20
Fiji,FJ,East Asia & Pacific,2022-11-21,passenger,1042,273,3580,3853,4895,13336424.77317496,13,1,12,13,26
Fiji,FJ,East Asia & Pacific,2022-11-22,passenger,1233,334,2640,2974,4207,10322916.405989468,15,1,8,9,24
Fiji,FJ,East Asia & Pacific,2022-11-23,passenger,1242,586,2661,3247,4489,12582086.932113191,15,2,7,9,24
Fiji,FJ,East Asia & Pacific,2022-11-24,passenger,1540,334,3118,3452,4992,13539458.155376365,17,1,12,13,30
Fiji,FJ,East Asia & Pacific,2022-11-25,passenger,1459,586,2741,3327,4786,13103358.408590842,12,2,6,8,20
Fiji,FJ,East Asia & Pacific,2022-11-26,passenger,1324,607,3725,4332,5656,16852912.733065695,13,2,9,11,24
Fiji,FJ,East Asia & Pacific,2022-11-27,passenger,1667,817,2614,3431,5098,14267583.81534764,14,3,6,9,23
Fiji,FJ,East Asia & Pacific,2022-11-28,passenger,915,334,3539,3873,4788,13518879.307020012,12,1,12,13,25
Fiji,FJ,East Asia & Pacific,2022-11-29,passenger,1005,607,2625,3232,4237,12874345.693022666,15,2,8,10,25
Fiji,FJ,East Asia & Pacific,2022-11-30,passenger,1166,607,2546,3153,4319,12647543.866468472,13,2,7,9,22
Fiji,FJ,East Asia & Pacific,2022-12-01,passenger,1624,334,3844,4178,5802,13441971.685061164,18,1,11,12,30
Fiji,FJ,East Asia & Pacific,2022-12-02,passenger,1516,607,2890,3497,5013,13953924.455899298,15,2,6,8,23
Fiji,FJ,East Asia & Pacific,2022-12-03,passenger,1554,647,3048,3695,5249,15355802.133416355,16,2,8,10,26
Fiji,FJ,East Asia & Pacific,2022-12-04,passenger,1314,777,3478,4255,5569,15976515.765902953,12,3,8,11,23
Fiji,FJ,East Asia & Pacific,2022-12-05,passenger,1180,334,3609,3943,5123,13868860.997490715,17,1,12,13,30
Fiji,FJ,East Asia & Pacific,2022-12-06,passenger,1406,607,2653,3260,4666,12935636.974965705,20,2,9,11,31
Fiji,FJ,East Asia & Pacific,2022-12-07,passenger,1455,777,2793,3570,5025,14150032.358546382,18,3,7,10,28
Fiji,FJ,East Asia & Pacific,2022-12-08,passenger,1507,334,3625,3959,5466,12680728.490569865,18,1,12,13,31
Fiji,FJ,East Asia & Pacific,2022-12-09,passenger,1660,607,2625,3232,4892,12817848.255225897,15,2,6,8,23
Fiji,FJ,East Asia & Pacific,2022-12-10,passenger,1387,607,3580,4187,5574,14718517.755817128,14,2,8,10,24
Fiji,FJ,East Asia & Pacific,2022-12-11,passenger,1428,817,3891,4708,6136,18743400.77202232,14,3,10,13,27
Fiji,FJ,East Asia & Pacific,2022-12-12,passenger,1047,334,4122,4456,5503,14933350.76657812,13,1,12,13,26
Fiji,FJ,East Asia & Pacific,2022-12-13,passenger,1560,607,3661,4268,5828,14745942.563752318,20,2,11,13,33
Fiji,FJ,East Asia & Pacific,2022-12-14,passenger,1185,777,2766,3543,4728,13674100.858916705,14,3,8,11,25
Fiji,FJ,East Asia & Pacific,2022-12-15,passenger,1632,334,4192,4526,6158,15796724.697787104,17,1,13,14,31
Fiji,FJ,East Asia & Pacific,2022-12-16,passenger,1463,607,3783,4390,5853,15960063.262542628,15,2,7,9,24
Fiji,FJ,East Asia & Pacific,2022-12-17,passenger,1387,880,3645,4525,5912,19114350.28870676,13,3,10,13,26
Fiji,FJ,East Asia & Pacific,2022-12-18,passenger,1447,777,4449,5226,6673,18714044.963511232,12,3,8,11,23
Fiji,FJ,East Asia & Pacific,2022-12-19,passenger,1441,607,4027,4634,6075,17556717.607927393,15,2,12,14,29
Fiji,FJ,East Asia & Pacific,2022-12-20,passenger,1404,334,3628,3962,5366,12936122.671547292,19,1,10,11,30
Fiji,FJ,East Asia & Pacific,2022-12-21,passenger,1147,1050,3450,4500,5647,18081693.66414471,14,4,8,12,26
Fiji,FJ,East Asia & Pacific,2022-12-22,passenger,1499,607,4582,5189,6688,20037553.725895256,17,2,12,14,31
Fiji,FJ,East Asia & Pacific,2022-12-23,passenger,1403,607,3503,4110,5513,15258906.642630711,14,2,8,10,24
Fiji,FJ,East Asia & Pacific,2022-12-24,passenger,787,880,4113,4993,5780,20313507.612024076,8,3,11,14,22
Fiji,FJ,East Asia & Pacific,2022-12-25,passenger,828,777,3412,4189,5017,15695707.76403923,8,3,7,10,18
Fiji,FJ,East Asia & Pacific,2022-12-26,passenger,722,334,4066,4400,5122,15774466.148203954,7,1,10,11,18
Fiji,FJ,East Asia & Pacific,2022-12-27,passenger,595,607,3476,4083,4678,14570044.248629617,7,2,11,13,20
Fiji,FJ,East Asia & Pacific,2022-12-28,passenger,1359,777,3706,4483,5842,16950747.560470007,15,3,8,11,26
Fiji,FJ,East Asia & Pacific,2022-12-29,passenger,1586,607,4626,5233,6819,19743234.76307391,16,2,12,14,30
Fiji,FJ,East Asia & Pacific,2022-12-30,passenger,1400,607,3546,4153,5553,15428679.763297789,15,2,7,9,24
Fiji,FJ,East Asia & Pacific,2022-12-31,passenger,1297,880,3908,4788,6085,20129218.24664965,12,3,11,14,26
Fiji,FJ,East Asia & Pacific,2023-01-01,passenger,1819,777,3758,4535,6354,16927797.73417199,12,3,8,11,23
Fiji,FJ,East Asia & Pacific,2023-01-02,cargo,0,0,0,0,0,0,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2023-01-02,passenger,1041,334,4299,4633,5674,15733685.754753321,13,1,12,13,26
Fiji,FJ,East Asia & Pacific,2023-01-03,passenger,1419,607,3285,3892,5311,14623050.110355549,16,2,10,12,28
Fiji,FJ,East Asia & Pacific,2023-01-04,passenger,1699,777,3713,4490,6189,17994294.79186043,14,3,9,12,26
Fiji,FJ,East Asia & Pacific,2023-01-05,passenger,1719,334,4897,5231,6950,17943339.44878495,15,1,13,14,29
Fiji,FJ,East Asia & Pacific,2023-01-06,passenger,1430,607,3540,4147,5577,15743882.725180652,13,2,8,10,23
Fiji,FJ,East Asia & Pacific,2023-01-07,passenger,1479,880,3734,4614,6093,17906595.848916057,13,3,8,11,24
Fiji,FJ,East Asia & Pacific,2023-01-08,passenger,1754,777,3899,4676,6430,19363658.717319835,13,3,8,11,24
Fiji,FJ,East Asia & Pacific,2023-01-09,passenger,1231,607,4312,4919,6150,19528272.433853224,16,2,13,15,31
Fiji,FJ,East Asia & Pacific,2023-01-10,passenger,1392,607,3795,4402,5794,16016155.787360663,18,2,10,12,30
Fiji,FJ,East Asia & Pacific,2023-01-11,passenger,1858,777,3660,4437,6295,16286108.302252065,15,3,9,12,27
Fiji,FJ,East Asia & Pacific,2023-01-12,passenger,1787,334,4345,4679,6466,16682517.256993743,17,1,13,14,31
Fiji,FJ,East Asia & Pacific,2023-01-13,passenger,1308,607,3332,3939,5247,14942676.478388995,13,2,7,9,22
Fiji,FJ,East Asia & Pacific,2023-01-14,passenger,1525,880,4259,5139,6664,20637171.20497149,13,3,10,13,26
Fiji,FJ,East Asia & Pacific,2023-01-15,passenger,1727,777,3588,4365,6092,16408917.075034946,13,3,7,10,23
Fiji,FJ,East Asia & Pacific,2023-01-16,passenger,1248,334,4062,4396,5644,15204704.038056403,16,1,12,13,29
Fiji,FJ,East Asia & Pacific,2023-01-17,passenger,1622,607,3037,3644,5266,13936444.634295192,19,2,10,12,31
Fiji,FJ,East Asia & Pacific,2023-01-18,passenger,1631,777,3595,4372,6003,16202579.489881044,16,3,8,11,27
Fiji,FJ,East Asia & Pacific,2023-01-19,passenger,1844,334,3923,4257,6101,15244919.164469339,17,1,12,13,30
Fiji,FJ,East Asia & Pacific,2023-01-20,passenger,1333,607,3376,3983,5316,14889795.62237298,13,2,6,8,21
Fiji,FJ,East Asia & Pacific,2023-01-21,passenger,1588,607,3687,4294,5882,16934142.8182018,13,2,10,12,25
Fiji,FJ,East Asia & Pacific,2023-01-22,passenger,1689,777,3802,4579,6268,16690970.761836702,14,3,7,10,24
Fiji,FJ,East Asia & Pacific,2023-01-23,passenger,757,334,3959,4293,5050,13162702.138688818,12,1,11,12,24
Fiji,FJ,East Asia & Pacific,2023-01-24,passenger,872,607,3161,3768,4640,15662645.41813106,9,2,10,12,21
Fiji,FJ,East Asia & Pacific,2023-01-25,passenger,1593,777,3078,3855,5448,15260916.25347788,15,3,6,9,24
Fiji,FJ,East Asia & Pacific,2023-01-26,passenger,1814,334,4267,4601,6415,16022761.325107707,17,1,13,14,31
Fiji,FJ,East Asia & Pacific,2023-01-27,passenger,1390,607,2828,3435,4825,13629446.584319633,14,2,6,8,22
Fiji,FJ,East Asia & Pacific,2023-01-28,passenger,1479,607,3165,3772,5251,16103270.428316247,14,2,9,11,25
Fiji,FJ,East Asia & Pacific,2023-01-29,passenger,1572,979,3901,4880,6452,17900915.40393697,14,4,8,12,26
Fiji,FJ,East Asia & Pacific,2023-01-30,passenger,1258,334,3735,4069,5327,14072247.19916199,14,1,12,13,27
Fiji,FJ,East Asia & Pacific,2023-01-31,passenger,1542,882,3101,3983,5525,16994340.828902055,18,3,10,13,31
Fiji,FJ,East Asia & Pacific,2023-02-01,passenger,1574,777,2769,3546,5120,13817655.68674635,14,3,7,10,24
Fiji,FJ,East Asia & Pacific,2023-02-02,passenger,1795,334,3261,3595,5390,13604375.654378053,19,1,12,13,32
Fiji,FJ,East Asia & Pacific,2023-02-03,passenger,1260,607,3097,3704,4964,13880916.255542364,14,2,7,9,23
Fiji,FJ,East Asia & Pacific,2023-02-04,passenger,1604,607,3520,4127,5731,16403650.247292178,16,2,10,12,28
Fiji,FJ,East Asia & Pacific,2023-02-05,passenger,1697,777,2612,3389,5086,13647536.373650419,13,3,6,9,22
Fiji,FJ,East Asia & Pacific,2023-02-06,passenger,1234,334,3314,3648,4882,13048881.578231188,15,1,12,13,28
Fiji,FJ,East Asia & Pacific,2023-02-07,passenger,1357,607,2711,3318,4675,12892585.154635193,17,2,10,12,29
Fiji,FJ,East Asia & Pacific,2023-02-08,passenger,1468,777,2610,3387,4855,13274996.193703877,14,3,7,10,24
Fiji,FJ,East Asia & Pacific,2023-02-09,passenger,1825,334,3173,3507,5332,13256772.596537499,16,1,12,13,29
Fiji,FJ,East Asia & Pacific,2023-02-10,passenger,1584,607,2636,3243,4827,12749025.83755942,13,2,7,9,22
Fiji,FJ,East Asia & Pacific,2023-02-11,passenger,1403,607,3581,4188,5591,16497899.003847102,14,2,10,12,26
Fiji,FJ,East Asia & Pacific,2023-02-12,passenger,1765,777,2220,2997,4762,12704848.98453112,12,3,6,9,21
Fiji,FJ,East Asia & Pacific,2023-02-13,passenger,1272,668,2766,3434,4706,14839000.181217909,16,1,11,12,28
Fiji,FJ,East Asia & Pacific,2023-02-14,passenger,1300,607,2679,3286,4586,12690531.400652567,18,2,9,11,29
Fiji,FJ,East Asia & Pacific,2023-02-15,passenger,1506,777,2812,3589,5095,13713494.301186066,15,3,7,10,25
Fiji,FJ,East Asia & Pacific,2023-02-16,passenger,1714,334,3343,3677,5391,13715325.704685925,14,1,13,14,28
Fiji,FJ,East Asia & Pacific,2023-02-17,passenger,1531,607,2850,3457,4988,13232010.71106267,14,2,6,8,22
Fiji,FJ,East Asia & Pacific,2023-02-18,passenger,1520,607,3537,4144,5664,16274268.879123393,13,2,10,12,25
Fiji,FJ,East Asia & Pacific,2023-02-19,passenger,1842,777,2982,3759,5601,14366195.61544739,14,3,6,9,23
Fiji,FJ,East Asia & Pacific,2023-02-20,passenger,1461,334,3282,3616,5077,13028058.56007304,14,1,13,14,28
Fiji,FJ,East Asia & Pacific,2023-02-21,passenger,1327,607,2579,3186,4513,12561786.34884254,16,2,9,11,27
Fiji,FJ,East Asia & Pacific,2023-02-22,passenger,1446,777,2609,3386,4832,13175323.6917039,15,3,8,11,26
Fiji,FJ,East Asia & Pacific,2023-02-23,passenger,1703,334,3255,3589,5292,13613284.100768577,15,1,13,14,29
Fiji,FJ,East Asia & Pacific,2023-02-24,passenger,1576,607,3184,3791,5367,15611357.765676275,13,2,7,9,22
Fiji,FJ,East Asia & Pacific,2023-02-25,passenger,1523,607,3332,3939,5462,16158656.102050554,14,2,10,12,26
Fiji,FJ,East Asia & Pacific,2023-02-26,passenger,1697,777,2668,3445,5142,13577243.434299933,14,3,7,10,24
Fiji,FJ,East Asia & Pacific,2023-02-27,passenger,1090,334,3353,3687,4777,13184446.638956403,15,1,12,13,28
Fiji,FJ,East Asia & Pacific,2023-02-28,passenger,1319,607,2409,3016,4335,12023149.082696801,17,2,9,11,28
Fiji,FJ,East Asia & Pacific,2023-03-01,passenger,1506,777,2404,3181,4687,12969740.605190774,16,3,6,9,25
Fiji,FJ,East Asia & Pacific,2023-03-02,passenger,1825,334,2906,3240,5065,13027160.005939098,17,1,11,12,29
Fiji,FJ,East Asia & Pacific,2023-03-03,passenger,1265,607,3076,3683,4948,13861880.620139971,13,2,6,8,21
Fiji,FJ,East Asia & Pacific,2023-03-04,passenger,1468,607,3402,4009,5477,16635771.18655069,13,2,9,11,24
Fiji,FJ,East Asia & Pacific,2023-03-05,passenger,1651,777,2942,3719,5370,14292526.206863612,13,3,6,9,22
Fiji,FJ,East Asia & Pacific,2023-03-06,passenger,1090,334,3772,4106,5196,14647205.139804153,13,1,12,13,26
Fiji,FJ,East Asia & Pacific,2023-03-07,passenger,1450,607,2541,3148,4598,12575536.088514136,16,2,9,11,27
Fiji,FJ,East Asia & Pacific,2023-03-08,passenger,1324,777,3114,3891,5215,14296858.396565175,15,3,8,11,26
Fiji,FJ,East Asia & Pacific,2023-03-09,passenger,1689,334,3534,3868,5557,14382042.585374339,17,1,12,13,30
Fiji,FJ,East Asia & Pacific,2023-03-10,passenger,1437,607,2569,3176,4613,12584737.29711696,14,2,6,8,22
Fiji,FJ,East Asia & Pacific,2023-03-11,passenger,1422,607,3956,4563,5985,17365487.447963867,13,2,10,12,25
Fiji,FJ,East Asia & Pacific,2023-03-12,passenger,1651,777,2768,3545,5196,13996796.900740258,14,3,7,10,24
Fiji,FJ,East Asia & Pacific,2023-03-13,passenger,1212,334,3423,3757,4969,13393063.034515461,14,1,12,13,27
Fiji,FJ,East Asia & Pacific,2023-03-14,passenger,1241,607,2755,3362,4603,13028349.131002545,14,2,9,11,25
Fiji,FJ,East Asia & Pacific,2023-03-15,passenger,1558,777,2369,3146,4704,12771779.4226813,14,3,7,10,24
Fiji,FJ,East Asia & Pacific,2023-03-16,passenger,1847,334,3431,3765,5612,14111900.550431142,16,1,13,14,30
Fiji,FJ,East Asia & Pacific,2023-03-17,passenger,1352,607,2741,3348,4700,12942445.173230927,13,2,6,8,21
Fiji,FJ,East Asia & Pacific,2023-03-18,passenger,1460,607,3557,4164,5624,16856476.64143165,14,2,10,12,26
Fiji,FJ,East Asia & Pacific,2023-03-19,passenger,1697,777,2598,3375,5072,13524128.808991738,14,3,6,9,23
Fiji,FJ,East Asia & Pacific,2023-03-20,passenger,1109,334,3087,3421,4530,12905085.505821208,13,1,10,11,24
Fiji,FJ,East Asia & Pacific,2023-03-21,passenger,1262,607,2957,3564,4826,13748199.778661251,16,2,10,12,28
Fiji,FJ,East Asia & Pacific,2023-03-22,passenger,1496,777,2369,3146,4642,12755468.01708744,16,3,7,10,26
Fiji,FJ,East Asia & Pacific,2023-03-23,passenger,1730,334,3431,3765,5495,14078919.165751582,17,1,13,14,31
Fiji,FJ,East Asia & Pacific,2023-03-24,passenger,1379,607,2844,3451,4830,13185259.735691153,14,2,6,8,22
Fiji,FJ,East Asia & Pacific,2023-03-25,passenger,1425,607,3919,4526,5951,17166181.307014488,13,2,11,13,26
Fiji,FJ,East Asia & Pacific,2023-03-26,passenger,1724,1241,3068,4309,6033,18883671.314945657,14,4,7,11,25
Fiji,FJ,East Asia & Pacific,2023-03-27,passenger,1101,334,3255,3589,4690,13169100.317855896,14,1,12,13,27
Fiji,FJ,East Asia & Pacific,2023-03-28,passenger,1300,607,2755,3362,4662,13054618.978452632,16,2,9,11,27
Fiji,FJ,East Asia & Pacific,2023-03-29,passenger,1544,777,2574,3351,4895,13375657.247745818,16,3,7,10,26
Fiji,FJ,East Asia & Pacific,2023-03-30,passenger,1757,334,4056,4390,6147,15629851.396477222,17,1,13,14,31
Fiji,FJ,East Asia & Pacific,2023-03-31,passenger,1516,607,3036,3643,5159,13971541.682644136,14,2,6,8,22
Fiji,FJ,East Asia & Pacific,2023-04-01,passenger,1583,607,4047,4654,6237,19464052.942454726,13,2,13,15,28
Fiji,FJ,East Asia & Pacific,2023-04-02,passenger,1773,777,2994,3771,5544,14664334.475079931,13,3,6,9,22
Fiji,FJ,East Asia & Pacific,2023-04-03,passenger,1185,334,3970,4304,5489,16296290.051997488,15,1,13,14,29
Fiji,FJ,East Asia & Pacific,2023-04-04,passenger,1370,607,3622,4229,5599,16366300.096565112,17,2,10,12,29
Fiji,FJ,East Asia & Pacific,2023-04-05,passenger,1637,777,3074,3851,5488,14859137.690964933,15,3,7,10,25
Fiji,FJ,East Asia & Pacific,2023-04-06,passenger,1776,334,4361,4695,6471,14895452.699630614,16,1,12,13,29
Fiji,FJ,East Asia & Pacific,2023-04-07,passenger,1466,607,3924,4531,5997,17329098.180704318,12,2,7,9,21
Fiji,FJ,East Asia & Pacific,2023-04-08,passenger,1601,607,4448,5055,6656,20508204.62327724,14,2,13,15,29
Fiji,FJ,East Asia & Pacific,2023-04-09,passenger,1894,777,3124,3901,5795,15369196.193074323,12,3,6,9,21
Fiji,FJ,East Asia & Pacific,2023-04-10,passenger,1421,334,3970,4304,5725,16339536.517761296,15,1,13,14,29
Fiji,FJ,East Asia & Pacific,2023-04-11,passenger,1338,607,3452,4059,5397,16000945.663187424,18,2,10,12,30
Fiji,FJ,East Asia & Pacific,2023-04-12,passenger,1732,777,3054,3831,5563,14763399.804404613,15,3,8,11,26
Fiji,FJ,East Asia & Pacific,2023-04-13,passenger,1762,607,3749,4356,6118,15550507.706558492,17,2,12,14,31
Fiji,FJ,East Asia & Pacific,2023-04-14,passenger,1534,607,4067,4674,6208,18000121.972046964,14,2,8,10,24
Fiji,FJ,East Asia & Pacific,2023-04-15,passenger,1582,607,4304,4911,6493,20202473.02804686,14,2,12,14,28
Fiji,FJ,East Asia & Pacific,2023-04-16,passenger,1784,777,3443,4220,6004,16475502.529897576,15,3,7,10,25
Fiji,FJ,East Asia & Pacific,2023-04-17,passenger,1166,334,4070,4404,5570,16756659.838066898,14,1,13,14,28
Fiji,FJ,East Asia & Pacific,2023-04-18,passenger,1351,607,3786,4393,5744,17048762.89195788,15,2,10,12,27
Fiji,FJ,East Asia & Pacific,2023-04-19,passenger,1645,777,2884,3661,5306,14203760.522787467,15,3,8,11,26
Fiji,FJ,East Asia & Pacific,2023-04-20,passenger,1825,607,3789,4396,6221,15656355.168928802,19,2,12,14,33
Fiji,FJ,East Asia & Pacific,2023-04-21,passenger,1409,607,3754,4361,5770,16907202.85038402,15,2,8,10,25
Fiji,FJ,East Asia & Pacific,2023-04-22,passenger,1544,607,4442,5049,6593,20635875.79621216,17,2,13,15,32
Fiji,FJ,East Asia & Pacific,2023-04-23,passenger,1651,777,3735,4512,6163,16977899.29085138,14,3,8,11,25
Fiji,FJ,East Asia & Pacific,2023-04-24,passenger,1212,334,3898,4232,5444,16161433.040846484,15,1,12,13,28
Fiji,FJ,East Asia & Pacific,2023-04-25,passenger,1300,941,3025,3966,5266,17856879.686273362,17,2,10,12,29
Fiji,FJ,East Asia & Pacific,2023-04-26,passenger,1504,777,2810,3587,5091,14153734.255410442,15,3,7,10,25
Fiji,FJ,East Asia & Pacific,2023-04-27,passenger,1673,607,3916,4523,6196,17262433.345357638,15,2,13,15,30
Fiji,FJ,East Asia & Pacific,2023-04-28,passenger,1455,607,3924,4531,5986,17590089.037681025,15,2,8,10,25
Fiji,FJ,East Asia & Pacific,2023-04-29,passenger,1479,607,4050,4657,6136,17562609.120336466,14,2,11,13,27
Fiji,FJ,East Asia & Pacific,2023-04-30,passenger,1743,777,2784,3561,5304,14391806.52134445,14,3,7,10,24
Fiji,FJ,East Asia & Pacific,2023-05-01,passenger,1147,334,3797,4131,5278,15823660.452690324,14,1,13,14,28
Fiji,FJ,East Asia & Pacific,2023-05-02,passenger,1224,607,3267,3874,5098,15500883.017417938,14,2,11,13,27
Fiji,FJ,East Asia & Pacific,2023-05-03,passenger,1629,941,2939,3880,5509,16484649.34560407,14,2,9,11,25
Fiji,FJ,East Asia & Pacific,2023-05-04,passenger,1670,334,3536,3870,5540,13754048.490015721,16,1,12,13,29
Fiji,FJ,East Asia & Pacific,2023-05-05,passenger,1546,607,3464,4071,5617,16392170.469274526,14,2,8,10,24
Fiji,FJ,East Asia & Pacific,2023-05-06,passenger,1741,607,3675,4282,6023,17019156.281273946,14,2,11,13,27
Fiji,FJ,East Asia & Pacific,2023-05-07,passenger,1686,1111,2608,3719,5405,16847758.160998054,13,3,6,9,22
Fiji,FJ,East Asia & Pacific,2023-05-08,passenger,1196,334,3793,4127,5323,15428564.946307175,14,1,13,14,28
Fiji,FJ,East Asia & Pacific,2023-05-09,passenger,1319,607,3258,3865,5184,15570372.873757927,20,2,10,12,32
Fiji,FJ,East Asia & Pacific,2023-05-10,passenger,1531,607,2837,3444,4975,13419759.948906757,14,2,9,11,25
Fiji,FJ,East Asia & Pacific,2023-05-11,passenger,1613,334,3467,3801,5414,13422392.928864922,15,1,12,13,28
Fiji,FJ,East Asia & Pacific,2023-05-12,passenger,1469,607,3504,4111,5580,16484152.179999534,15,2,8,10,25
Fiji,FJ,East Asia & Pacific,2023-05-13,passenger,1460,941,3405,4346,5806,19099286.057283405,14,2,11,13,27
Fiji,FJ,East Asia & Pacific,2023-05-14,passenger,1667,777,2952,3729,5396,14649355.355257554,13,3,7,10,23
Fiji,FJ,East Asia & Pacific,2023-05-15,passenger,1188,334,3289,3623,4811,14696597.364094313,16,1,12,13,29
Fiji,FJ,East Asia & Pacific,2023-05-16,passenger,1235,607,3531,4138,5373,16252721.878145453,16,2,10,12,28
Fiji,FJ,East Asia & Pacific,2023-05-17,passenger,1772,607,2939,3546,5318,13524739.560883056,16,2,9,11,27
Fiji,FJ,East Asia & Pacific,2023-05-18,passenger,1616,334,3597,3931,5547,13870759.63344497,14,1,12,13,27
Fiji,FJ,East Asia & Pacific,2023-05-19,passenger,1409,607,3362,3969,5378,15894340.01835699,15,2,9,11,26
Fiji,FJ,East Asia & Pacific,2023-05-20,passenger,1460,607,3643,4250,5710,16548449.354140507,13,2,12,14,27
Fiji,FJ,East Asia & Pacific,2023-05-21,passenger,1724,777,2952,3729,5453,14484815.564393777,11,3,7,10,21
Fiji,FJ,East Asia & Pacific,2023-05-22,passenger,1139,334,3869,4203,5342,16114250.9266646,14,1,13,14,28
Fiji,FJ,East Asia & Pacific,2023-05-23,passenger,1306,607,3191,3798,5104,15431018.902539704,18,2,10,12,30
Fiji,FJ,East Asia & Pacific,2023-05-24,passenger,1512,607,3177,3784,5296,13980406.99166829,15,2,10,12,27
Fiji,FJ,East Asia & Pacific,2023-05-25,passenger,1757,334,3597,3931,5688,13903992.838896694,16,1,12,13,29
Fiji,FJ,East Asia & Pacific,2023-05-26,passenger,1620,607,3294,3901,5521,15844708.866980594,13,2,8,10,23
Fiji,FJ,East Asia & Pacific,2023-05-27,passenger,1517,607,3643,4250,5767,16558635.636487622,14,2,12,14,28
Fiji,FJ,East Asia & Pacific,2023-05-28,passenger,1721,777,2952,3729,5450,14505625.324776035,13,3,7,10,23
Fiji,FJ,East Asia & Pacific,2023-05-29,passenger,1158,334,3842,4176,5334,16046836.590166813,15,1,13,14,29
Fiji,FJ,East Asia & Pacific,2023-05-30,passenger,1295,607,3150,3757,5052,15260688.15265448,17,2,10,12,29
Fiji,FJ,East Asia & Pacific,2023-05-31,passenger,1566,607,3401,4008,5574,16143381.470559558,13,2,11,13,26
Fiji,FJ,East Asia & Pacific,2023-06-01,passenger,1635,334,3767,4101,5736,13003706.586729957,16,1,12,13,29
Fiji,FJ,East Asia & Pacific,2023-06-02,passenger,1543,607,3567,4174,5717,16401294.056728449,14,2,8,10,24
Fiji,FJ,East Asia & Pacific,2023-06-03,passenger,1668,607,4037,4644,6312,19727312.394922767,13,2,13,15,28
Fiji,FJ,East Asia & Pacific,2023-06-04,passenger,1907,777,3165,3942,5849,15121018.407743797,14,3,7,10,24
