,country,date,seats_arrivals_domestic,seats_arrivals_intl,seats_arrivals_total
3272,Samoa,2023-02-16,0.0,635.0,635.0
3273,Samoa,2023-02-17,0.0,428.0,428.0
3274,Samoa,2023-02-18,0.0,467.0,467.0
3275,Samoa,2023-02-19,0.0,554.0,554.0
3276,Samoa,2023-02-20,0.0,659.0,659.0
3277,Samoa,2023-02-21,0.0,170.0,170.0
3278,Samoa,2023-02-22,0.0,553.0,553.0
3279,Samoa,2023-02-23,0.0,170.0,170.0
3280,Samoa,2023-02-24,0.0,321.0,321.0
3281,Samoa,2023-02-25,0.0,467.0,467.0
3282,Samoa,2023-02-26,0.0,317.0,317.0
3283,Samoa,2023-02-27,0.0,659.0,659.0
3284,Samoa,2023-02-28,0.0,170.0,170.0
3285,Samoa,2023-03-01,0.0,767.0,767.0
3286,Samoa,2023-03-02,0.0,170.0,170.0
3287,Samoa,2023-03-03,0.0,170.0,170.0
3288,Samoa,2023-03-04,0.0,983.0,983.0
3289,Samoa,2023-03-05,19.0,359.0,378.0
3290,Samoa,2023-03-06,0.0,659.0,659.0
3291,Samoa,2023-03-07,0.0,170.0,170.0
3292,Samoa,2023-03-08,0.0,535.0,535.0
3293,Samoa,2023-03-09,19.0,440.0,459.0
3294,Samoa,2023-03-10,19.0,337.5,356.5
3295,Samoa,2023-03-11,19.0,510.0,529.0
3296,Samoa,2023-03-12,0.0,661.0,661.0
3297,Samoa,2023-03-13,38.0,610.0,648.0
3298,Samoa,2023-03-14,57.0,227.0,284.0
3299,Samoa,2023-03-15,19.0,252.0,271.0
3300,Samoa,2023-03-16,19.0,459.0,478.0
3301,Samoa,2023-03-17,19.0,340.0,359.0
3302,Samoa,2023-03-18,19.0,505.0,524.0
3303,Samoa,2023-03-19,0.0,573.0,573.0
3304,Samoa,2023-03-20,38.0,678.0,716.0
3305,Samoa,2023-03-21,19.0,384.0,403.0
3306,Samoa,2023-03-22,19.0,233.0,252.0
3307,Samoa,2023-03-23,19.0,786.0,805.0
3308,Samoa,2023-03-24,19.0,373.5,392.5
3309,Samoa,2023-03-25,19.0,670.0,689.0
3310,Samoa,2023-03-26,0.0,1024.0,1024.0
3311,Samoa,2023-03-27,19.0,403.0,422.0
3312,Samoa,2023-03-28,19.0,648.0,667.0
3313,Samoa,2023-03-29,19.0,1013.0,1032.0
3314,Samoa,2023-03-30,19.0,403.0,422.0
3315,Samoa,2023-03-31,19.0,572.5,591.5
3316,Samoa,2023-04-01,19.0,384.0,403.0
3317,Samoa,2023-04-02,0.0,1044.0,1044.0
3318,Samoa,2023-04-03,19.0,656.0,675.0
3319,Samoa,2023-04-04,19.0,686.0,705.0
3320,Samoa,2023-04-05,19.0,390.0,409.0
3321,Samoa,2023-04-06,0.0,491.0,491.0
3322,Samoa,2023-04-07,19.0,528.5,547.5
3323,Samoa,2023-04-08,19.0,667.0,686.0
3324,Samoa,2023-04-09,0.0,1090.0,1090.0
3325,Samoa,2023-04-10,19.0,656.0,675.0
3326,Samoa,2023-04-11,19.0,686.0,705.0
3327,Samoa,2023-04-12,38.0,409.0,447.0
3328,Samoa,2023-04-13,19.0,623.0,642.0
3329,Samoa,2023-04-14,0.0,452.0,452.0
3330,Samoa,2023-04-15,19.0,686.0,705.0
3331,Samoa,2023-04-16,0.0,918.0,918.0
3332,Samoa,2023-04-17,19.0,656.0,675.0
3333,Samoa,2023-04-18,19.0,686.0,705.0
3334,Samoa,2023-04-19,19.0,409.0,428.0
3335,Samoa,2023-04-20,38.0,661.0,699.0
3336,Samoa,2023-04-21,19.0,456.0,475.0
3337,Samoa,2023-04-22,0.0,648.0,648.0
3338,Samoa,2023-04-23,0.0,1025.0,1025.0
3339,Samoa,2023-04-24,19.0,656.0,675.0
3340,Samoa,2023-04-25,19.0,667.0,686.0
3341,Samoa,2023-04-26,0.0,390.0,390.0
3342,Samoa,2023-04-27,0.0,661.0,661.0
3343,Samoa,2023-04-28,19.0,412.0,431.0
3344,Samoa,2023-04-29,0.0,724.0,724.0
3345,Samoa,2023-04-30,0.0,857.0,857.0
3346,Samoa,2023-05-01,0.0,705.0,705.0
3347,Samoa,2023-05-02,19.0,667.0,686.0
3348,Samoa,2023-05-03,0.0,623.0,623.0
3349,Samoa,2023-05-04,0.0,440.0,440.0
3350,Samoa,2023-05-05,19.0,424.0,443.0
3351,Samoa,2023-05-06,0.0,648.0,648.0
3352,Samoa,2023-05-07,0.0,1071.0,1071.0
3353,Samoa,2023-05-08,38.0,959.0,997.0
3354,Samoa,2023-05-09,19.0,346.0,365.0
3355,Samoa,2023-05-10,0.0,390.0,390.0
3356,Samoa,2023-05-11,19.0,403.0,422.0
3357,Samoa,2023-05-12,38.0,549.5,587.5
3358,Samoa,2023-05-13,19.0,648.0,667.0
3359,Samoa,2023-05-14,0.0,1071.0,1071.0
3360,Samoa,2023-05-15,19.0,726.0,745.0
3361,Samoa,2023-05-16,19.0,579.0,598.0
3362,Samoa,2023-05-17,19.0,390.0,409.0
3363,Samoa,2023-05-18,19.0,705.0,724.0
3364,Samoa,2023-05-19,57.0,412.0,469.0
3365,Samoa,2023-05-20,19.0,648.0,667.0
3366,Samoa,2023-05-21,19.0,1022.0,1041.0
3367,Samoa,2023-05-22,19.0,726.0,745.0
3368,Samoa,2023-05-23,19.0,560.0,579.0
3369,Samoa,2023-05-24,19.0,511.0,530.0
3370,Samoa,2023-05-25,19.0,384.0,403.0
3371,Samoa,2023-05-26,19.0,549.5,568.5
3372,Samoa,2023-05-27,19.0,648.0,667.0
3373,Samoa,2023-05-28,0.0,1288.0,1288.0
3374,Samoa,2023-05-29,38.0,745.0,783.0
3375,Samoa,2023-05-30,19.0,579.0,598.0
3376,Samoa,2023-05-31,19.0,560.0,579.0
3377,Samoa,2023-06-01,0.0,403.0,403.0
3378,Samoa,2023-06-02,19.0,519.0,538.0
3379,Samoa,2023-06-03,19.0,940.0,959.0
3380,Samoa,2023-06-04,0.0,1022.0,1022.0
3381,Samoa,2023-06-05,19.0,1204.0,1223.0
3382,Samoa,2023-06-06,19.0,170.0,189.0
3383,Samoa,2023-06-07,38.0,579.0,617.0
3384,Samoa,2023-06-08,19.0,384.0,403.0
3385,Samoa,2023-06-09,0.0,519.0,519.0
3386,Samoa,2023-06-10,19.0,940.0,959.0
3387,Samoa,2023-06-11,0.0,1022.0,1022.0
3388,Samoa,2023-06-12,19.0,696.0,715.0
3389,Samoa,2023-06-13,57.0,579.0,636.0
3390,Samoa,2023-06-14,19.0,579.0,598.0
3391,Samoa,2023-06-15,19.0,354.0,373.0
3392,Samoa,2023-06-16,76.0,542.0,618.0
3393,Samoa,2023-06-17,0.0,648.0,648.0
3394,Samoa,2023-06-18,0.0,1071.0,1071.0
3395,Samoa,2023-06-19,19.0,745.0,764.0
3396,Samoa,2023-06-20,19.0,667.0,686.0
3397,Samoa,2023-06-21,19.0,579.0,598.0
3398,Samoa,2023-06-22,19.0,491.0,510.0
3399,Samoa,2023-06-23,19.0,479.0,498.0
3400,Samoa,2023-06-24,19.0,688.0,707.0
3401,Samoa,2023-06-25,76.0,857.0,933.0
3402,Samoa,2023-06-26,38.0,764.0,802.0
3403,Samoa,2023-06-27,19.0,902.0,921.0
3404,Samoa,2023-06-28,57.0,579.0,636.0
3405,Samoa,2023-06-29,57.0,491.0,548.0
3406,Samoa,2023-06-30,57.0,442.5,499.5
3407,Samoa,2023-07-01,19.0,688.0,707.0
3408,Samoa,2023-07-02,19.0,811.0,830.0
3409,Samoa,2023-07-03,38.0,1148.0,1186.0
3410,Samoa,2023-07-04,76.0,688.0,764.0
3411,Samoa,2023-07-05,57.0,617.0,674.0
3412,Samoa,2023-07-06,38.0,510.0,548.0
3413,Samoa,2023-07-07,57.0,452.0,509.0
3414,Samoa,2023-07-08,19.0,688.0,707.0
3415,Samoa,2023-07-09,0.0,513.5,513.5
3416,Samoa,2023-07-10,57.0,1129.0,1186.0
3417,Samoa,2023-07-11,38.0,726.0,764.0
3418,Samoa,2023-07-12,57.0,579.0,636.0
3419,Samoa,2023-07-13,76.0,510.0,586.0
3420,Samoa,2023-07-14,76.0,442.5,518.5
3421,Samoa,2023-07-15,38.0,707.0,745.0
3422,Samoa,2023-07-16,0.0,857.0,857.0
3423,Samoa,2023-07-17,38.0,1148.0,1186.0
3424,Samoa,2023-07-18,76.0,881.0,957.0
3425,Samoa,2023-07-19,57.0,598.0,655.0
3426,Samoa,2023-07-20,38.0,646.0,684.0
3427,Samoa,2023-07-21,57.0,326.5,383.5
3428,Samoa,2023-07-22,19.0,862.0,881.0
3429,Samoa,2023-07-23,0.0,560.0,560.0
3430,Samoa,2023-07-24,38.0,1148.0,1186.0
3431,Samoa,2023-07-25,95.0,881.0,976.0
3432,Samoa,2023-07-26,76.0,560.0,636.0
3433,Samoa,2023-07-27,57.0,684.0,741.0
3434,Samoa,2023-07-28,76.0,326.5,402.5
3435,Samoa,2023-07-29,38.0,862.0,900.0
3436,Samoa,2023-07-30,0.0,560.0,560.0
3437,Samoa,2023-07-31,38.0,1471.0,1509.0
3438,Samoa,2023-08-01,19.0,577.0,596.0
3439,Samoa,2023-08-02,57.0,579.0,636.0
3440,Samoa,2023-08-03,57.0,684.0,741.0
3441,Samoa,2023-08-04,76.0,317.0,393.0
3442,Samoa,2023-08-05,38.0,862.0,900.0
3443,Samoa,2023-08-06,0.0,560.0,560.0
3444,Samoa,2023-08-07,38.0,1148.0,1186.0
3445,Samoa,2023-08-08,95.0,1068.0,1163.0
3446,Samoa,2023-08-09,76.0,598.0,674.0
3447,Samoa,2023-08-10,95.0,703.0,798.0
3448,Samoa,2023-08-11,95.0,340.0,435.0
3449,Samoa,2023-08-12,38.0,862.0,900.0
3450,Samoa,2023-08-13,0.0,560.0,560.0
3451,Samoa,2023-08-14,38.0,1167.0,1205.0
3452,Samoa,2023-08-15,95.0,852.0,947.0
3453,Samoa,2023-08-16,95.0,447.0,542.0
3454,Samoa,2023-08-17,38.0,657.0,695.0
3455,Samoa,2023-08-18,38.0,326.5,364.5
3456,Samoa,2023-08-19,57.0,795.0,852.0
3457,Samoa,2023-08-20,0.0,728.0,728.0
3458,Samoa,2023-08-21,38.0,1186.0,1224.0
3459,Samoa,2023-08-22,57.0,852.0,909.0
3460,Samoa,2023-08-23,57.0,447.0,504.0
3461,Samoa,2023-08-24,57.0,743.0,800.0
3462,Samoa,2023-08-25,133.0,326.5,459.5
3463,Samoa,2023-08-26,0.0,822.0,822.0
3464,Samoa,2023-08-27,0.0,560.0,560.0
3465,Samoa,2023-08-28,19.0,1148.0,1167.0
3466,Samoa,2023-08-29,38.0,814.0,852.0
3467,Samoa,2023-08-30,38.0,428.0,466.0
3468,Samoa,2023-08-31,38.0,684.0,722.0
3469,Samoa,2023-09-01,76.0,336.0,412.0
3470,Samoa,2023-09-02,38.0,822.0,860.0
3471,Samoa,2023-09-03,0.0,560.0,560.0
3472,Samoa,2023-09-04,38.0,997.0,1035.0
3473,Samoa,2023-09-05,76.0,860.0,936.0
3474,Samoa,2023-09-06,38.0,428.0,466.0
3475,Samoa,2023-09-07,19.0,877.0,896.0
3476,Samoa,2023-09-08,95.0,326.5,421.5
3477,Samoa,2023-09-09,19.0,520.0,539.0
3478,Samoa,2023-09-10,0.0,560.0,560.0
3479,Samoa,2023-09-11,19.0,997.0,1016.0
3480,Samoa,2023-09-12,38.0,852.0,890.0
3481,Samoa,2023-09-13,95.0,579.0,674.0
3482,Samoa,2023-09-14,38.0,665.0,703.0
3483,Samoa,2023-09-15,76.0,336.0,412.0
3484,Samoa,2023-09-16,19.0,795.0,814.0
3485,Samoa,2023-09-17,0.0,560.0,560.0
3486,Samoa,2023-09-18,38.0,997.0,1035.0
3487,Samoa,2023-09-19,57.0,833.0,890.0
3488,Samoa,2023-09-20,38.0,409.0,447.0
3489,Samoa,2023-09-21,57.0,676.0,733.0
3490,Samoa,2023-09-22,57.0,360.0,417.0
3491,Samoa,2023-09-23,38.0,841.0,879.0
3492,Samoa,2023-09-24,19.0,902.0,921.0
3493,Samoa,2023-09-25,19.0,957.0,976.0
3494,Samoa,2023-09-26,76.0,539.0,615.0
3495,Samoa,2023-09-27,38.0,703.0,741.0
3496,Samoa,2023-09-28,57.0,363.0,420.0
3497,Samoa,2023-09-29,76.0,468.0,544.0
3498,Samoa,2023-09-30,19.0,539.0,558.0
3499,Samoa,2023-10-01,0.0,560.0,560.0
3500,Samoa,2023-10-02,19.0,1185.0,1204.0
3501,Samoa,2023-10-03,57.0,539.0,596.0
3502,Samoa,2023-10-04,38.0,665.0,703.0
3503,Samoa,2023-10-05,38.0,657.0,695.0
3504,Samoa,2023-10-06,57.0,361.0,418.0
3505,Samoa,2023-10-07,19.0,539.0,558.0
3506,Samoa,2023-10-08,0.0,902.0,902.0
3507,Samoa,2023-10-09,38.0,873.0,911.0
3508,Samoa,2023-10-10,38.0,577.0,615.0
3509,Samoa,2023-10-11,19.0,642.0,661.0
3510,Samoa,2023-10-12,19.0,684.0,703.0
3511,Samoa,2023-10-13,57.0,179.5,236.5
3512,Samoa,2023-10-14,0.0,833.0,833.0
3513,Samoa,2023-10-15,19.0,940.0,959.0
3514,Samoa,2023-10-16,38.0,900.0,938.0
3515,Samoa,2023-10-17,19.0,577.0,596.0
3516,Samoa,2023-10-18,76.0,730.0,806.0
3517,Samoa,2023-10-19,76.0,344.0,420.0
3518,Samoa,2023-10-20,57.0,321.0,378.0
3519,Samoa,2023-10-21,19.0,862.0,881.0
3520,Samoa,2023-10-22,19.0,902.0,921.0
3521,Samoa,2023-10-23,38.0,940.0,978.0
3522,Samoa,2023-10-24,76.0,520.0,596.0
3523,Samoa,2023-10-25,57.0,665.0,722.0
3524,Samoa,2023-10-26,57.0,344.0,401.0
3525,Samoa,2023-10-27,57.0,492.0,549.0
3526,Samoa,2023-10-28,38.0,346.0,384.0
3527,Samoa,2023-10-29,76.0,560.0,636.0
3528,Samoa,2023-10-30,57.0,1009.0,1066.0
3529,Samoa,2023-10-31,57.0,170.0,227.0
3530,Solomon Islands,2019-01-01,0.0,600.0,600.0
3531,Solomon Islands,2019-01-02,0.0,252.0,252.0
3532,Solomon Islands,2019-01-03,0.0,176.0,176.0
3533,Solomon Islands,2019-01-04,0.0,368.0,368.0
3534,Solomon Islands,2019-01-05,0.0,258.0,258.0
3535,Solomon Islands,2019-01-06,0.0,338.0,338.0
3536,Solomon Islands,2019-01-07,0.0,136.0,136.0
3537,Solomon Islands,2019-01-08,0.0,600.0,600.0
3538,Solomon Islands,2019-01-09,0.0,252.0,252.0
3539,Solomon Islands,2019-01-10,0.0,312.0,312.0
3540,Solomon Islands,2019-01-11,0.0,368.0,368.0
3541,Solomon Islands,2019-01-12,0.0,258.0,258.0
3542,Solomon Islands,2019-01-13,0.0,338.0,338.0
3543,Solomon Islands,2019-01-14,0.0,136.0,136.0
3544,Solomon Islands,2019-01-15,0.0,600.0,600.0
3545,Solomon Islands,2019-01-16,0.0,280.0,280.0
3546,Solomon Islands,2019-01-17,0.0,312.0,312.0
3547,Solomon Islands,2019-01-18,0.0,338.0,338.0
3548,Solomon Islands,2019-01-19,0.0,258.0,258.0
3549,Solomon Islands,2019-01-20,0.0,338.0,338.0
3550,Solomon Islands,2019-01-21,0.0,136.0,136.0
3551,Solomon Islands,2019-01-22,0.0,600.0,600.0
3552,Solomon Islands,2019-01-23,0.0,136.0,136.0
3553,Solomon Islands,2019-01-24,0.0,312.0,312.0
3554,Solomon Islands,2019-01-25,0.0,338.0,338.0
3555,Solomon Islands,2019-01-26,0.0,380.0,380.0
3556,Solomon Islands,2019-01-27,0.0,202.0,202.0
3557,Solomon Islands,2019-01-28,0.0,136.0,136.0
3558,Solomon Islands,2019-01-29,0.0,722.0,722.0
3559,Solomon Islands,2019-01-30,0.0,244.0,244.0
3560,Solomon Islands,2019-01-31,0.0,312.0,312.0
3561,Solomon Islands,2019-02-01,0.0,474.0,474.0
3562,Solomon Islands,2019-02-02,0.0,258.0,258.0
3563,Solomon Islands,2019-02-03,0.0,508.0,508.0
3564,Solomon Islands,2019-02-04,0.0,272.0,272.0
3565,Solomon Islands,2019-02-05,0.0,600.0,600.0
3566,Solomon Islands,2019-02-06,0.0,280.0,280.0
3567,Solomon Islands,2019-02-07,0.0,312.0,312.0
3568,Solomon Islands,2019-02-08,0.0,474.0,474.0
3569,Solomon Islands,2019-02-09,0.0,258.0,258.0
3570,Solomon Islands,2019-02-10,0.0,338.0,338.0
3571,Solomon Islands,2019-02-11,0.0,136.0,136.0
3572,Solomon Islands,2019-02-12,0.0,600.0,600.0
3573,Solomon Islands,2019-02-13,0.0,252.0,252.0
3574,Solomon Islands,2019-02-14,0.0,312.0,312.0
3575,Solomon Islands,2019-02-15,0.0,338.0,338.0
3576,Solomon Islands,2019-02-16,0.0,258.0,258.0
3577,Solomon Islands,2019-02-17,0.0,338.0,338.0
3578,Solomon Islands,2019-02-18,0.0,100.0,100.0
3579,Solomon Islands,2019-02-19,0.0,464.0,464.0
3580,Solomon Islands,2019-02-20,0.0,252.0,252.0
3581,Solomon Islands,2019-02-21,0.0,413.0,413.0
3582,Solomon Islands,2019-02-22,0.0,338.0,338.0
3583,Solomon Islands,2019-02-23,0.0,359.0,359.0
3584,Solomon Islands,2019-02-24,0.0,237.0,237.0
3585,Solomon Islands,2019-02-25,0.0,136.0,136.0
3586,Solomon Islands,2019-02-26,0.0,600.0,600.0
3587,Solomon Islands,2019-02-27,0.0,252.0,252.0
3588,Solomon Islands,2019-02-28,0.0,312.0,312.0
3589,Solomon Islands,2019-03-01,0.0,237.0,237.0
3590,Solomon Islands,2019-03-02,0.0,258.0,258.0
3591,Solomon Islands,2019-03-03,0.0,237.0,237.0
3592,Solomon Islands,2019-03-04,0.0,136.0,136.0
3593,Solomon Islands,2019-03-05,0.0,600.0,600.0
3594,Solomon Islands,2019-03-06,0.0,280.0,280.0
3595,Solomon Islands,2019-03-07,0.0,312.0,312.0
3596,Solomon Islands,2019-03-08,0.0,338.0,338.0
3597,Solomon Islands,2019-03-09,0.0,258.0,258.0
3598,Solomon Islands,2019-03-10,0.0,338.0,338.0
3599,Solomon Islands,2019-03-11,0.0,136.0,136.0
3600,Solomon Islands,2019-03-12,0.0,600.0,600.0
3601,Solomon Islands,2019-03-13,0.0,252.0,252.0
3602,Solomon Islands,2019-03-14,0.0,312.0,312.0
3603,Solomon Islands,2019-03-15,0.0,338.0,338.0
3604,Solomon Islands,2019-03-16,0.0,258.0,258.0
3605,Solomon Islands,2019-03-17,0.0,338.0,338.0
3606,Solomon Islands,2019-03-18,0.0,136.0,136.0
3607,Solomon Islands,2019-03-19,0.0,600.0,600.0
3608,Solomon Islands,2019-03-20,0.0,280.0,280.0
3609,Solomon Islands,2019-03-21,0.0,312.0,312.0
3610,Solomon Islands,2019-03-22,0.0,237.0,237.0
3611,Solomon Islands,2019-03-23,272.0,258.0,530.0
3612,Solomon Islands,2019-03-24,0.0,338.0,338.0
3613,Solomon Islands,2019-03-25,0.0,136.0,136.0
3614,Solomon Islands,2019-03-26,0.0,600.0,600.0
3615,Solomon Islands,2019-03-27,0.0,280.0,280.0
3616,Solomon Islands,2019-03-28,0.0,312.0,312.0
3617,Solomon Islands,2019-03-29,0.0,338.0,338.0
3618,Solomon Islands,2019-03-30,0.0,300.0,300.0
3619,Solomon Islands,2019-03-31,0.0,338.0,338.0
3620,Solomon Islands,2019-04-01,0.0,136.0,136.0
3621,Solomon Islands,2019-04-02,0.0,600.0,600.0
3622,Solomon Islands,2019-04-03,0.0,280.0,280.0
3623,Solomon Islands,2019-04-04,0.0,312.0,312.0
3624,Solomon Islands,2019-04-05,0.0,338.0,338.0
3625,Solomon Islands,2019-04-06,136.0,300.0,436.0
3626,Solomon Islands,2019-04-07,0.0,338.0,338.0
3627,Solomon Islands,2019-04-08,0.0,136.0,136.0
3628,Solomon Islands,2019-04-09,0.0,514.0,514.0
3629,Solomon Islands,2019-04-10,0.0,388.0,388.0
3630,Solomon Islands,2019-04-11,0.0,0.0,0.0
3631,Solomon Islands,2019-04-12,0.0,338.0,338.0
3632,Solomon Islands,2019-04-13,136.0,300.0,436.0
3633,Solomon Islands,2019-04-14,0.0,338.0,338.0
3634,Solomon Islands,2019-04-15,0.0,136.0,136.0
3635,Solomon Islands,2019-04-16,0.0,600.0,600.0
3636,Solomon Islands,2019-04-17,0.0,280.0,280.0
3637,Solomon Islands,2019-04-18,0.0,312.0,312.0
3638,Solomon Islands,2019-04-19,0.0,338.0,338.0
3639,Solomon Islands,2019-04-20,136.0,300.0,436.0
3640,Solomon Islands,2019-04-21,0.0,338.0,338.0
3641,Solomon Islands,2019-04-22,0.0,136.0,136.0
3642,Solomon Islands,2019-04-23,0.0,600.0,600.0
3643,Solomon Islands,2019-04-24,0.0,280.0,280.0
3644,Solomon Islands,2019-04-25,0.0,312.0,312.0
3645,Solomon Islands,2019-04-26,0.0,202.0,202.0
3646,Solomon Islands,2019-04-27,272.0,306.0,578.0
3647,Solomon Islands,2019-04-28,0.0,237.0,237.0
3648,Solomon Islands,2019-04-29,0.0,237.0,237.0
3649,Solomon Islands,2019-04-30,0.0,600.0,600.0
3650,Solomon Islands,2019-05-01,0.0,426.0,426.0
3651,Solomon Islands,2019-05-02,0.0,312.0,312.0
3652,Solomon Islands,2019-05-03,0.0,237.0,237.0
3653,Solomon Islands,2019-05-04,136.0,258.0,394.0
3654,Solomon Islands,2019-05-05,0.0,338.0,338.0
3655,Solomon Islands,2019-05-06,0.0,136.0,136.0
3656,Solomon Islands,2019-05-07,0.0,600.0,600.0
3657,Solomon Islands,2019-05-08,0.0,280.0,280.0
3658,Solomon Islands,2019-05-09,0.0,312.0,312.0
3659,Solomon Islands,2019-05-10,0.0,338.0,338.0
3660,Solomon Islands,2019-05-11,136.0,258.0,394.0
3661,Solomon Islands,2019-05-12,0.0,202.0,202.0
3662,Solomon Islands,2019-05-13,0.0,136.0,136.0
3663,Solomon Islands,2019-05-14,0.0,600.0,600.0
3664,Solomon Islands,2019-05-15,0.0,280.0,280.0
3665,Solomon Islands,2019-05-16,0.0,312.0,312.0
3666,Solomon Islands,2019-05-17,0.0,338.0,338.0
3667,Solomon Islands,2019-05-18,136.0,258.0,394.0
3668,Solomon Islands,2019-05-19,0.0,338.0,338.0
3669,Solomon Islands,2019-05-20,0.0,136.0,136.0
3670,Solomon Islands,2019-05-21,0.0,600.0,600.0
3671,Solomon Islands,2019-05-22,0.0,136.0,136.0
3672,Solomon Islands,2019-05-23,0.0,428.0,428.0
3673,Solomon Islands,2019-05-24,0.0,338.0,338.0
3674,Solomon Islands,2019-05-25,136.0,258.0,394.0
3675,Solomon Islands,2019-05-26,0.0,338.0,338.0
3676,Solomon Islands,2019-05-27,0.0,136.0,136.0
3677,Solomon Islands,2019-05-28,0.0,600.0,600.0
3678,Solomon Islands,2019-05-29,0.0,280.0,280.0
3679,Solomon Islands,2019-05-30,0.0,312.0,312.0
3680,Solomon Islands,2019-05-31,0.0,338.0,338.0
3681,Solomon Islands,2019-06-01,136.0,258.0,394.0
3682,Solomon Islands,2019-06-02,0.0,338.0,338.0
3683,Solomon Islands,2019-06-03,0.0,136.0,136.0
3684,Solomon Islands,2019-06-04,0.0,600.0,600.0
3685,Solomon Islands,2019-06-05,0.0,280.0,280.0
3686,Solomon Islands,2019-06-06,0.0,312.0,312.0
3687,Solomon Islands,2019-06-07,0.0,338.0,338.0
3688,Solomon Islands,2019-06-08,136.0,258.0,394.0
3689,Solomon Islands,2019-06-09,0.0,338.0,338.0
3690,Solomon Islands,2019-06-10,0.0,136.0,136.0
3691,Solomon Islands,2019-06-11,0.0,600.0,600.0
3692,Solomon Islands,2019-06-12,0.0,280.0,280.0
3693,Solomon Islands,2019-06-13,0.0,312.0,312.0
3694,Solomon Islands,2019-06-14,0.0,338.0,338.0
3695,Solomon Islands,2019-06-15,136.0,258.0,394.0
3696,Solomon Islands,2019-06-16,0.0,338.0,338.0
3697,Solomon Islands,2019-06-17,0.0,237.0,237.0
3698,Solomon Islands,2019-06-18,0.0,456.0,456.0
3699,Solomon Islands,2019-06-19,0.0,136.0,136.0
3700,Solomon Islands,2019-06-20,0.0,448.0,448.0
3701,Solomon Islands,2019-06-21,0.0,338.0,338.0
3702,Solomon Islands,2019-06-22,0.0,258.0,258.0
3703,Solomon Islands,2019-06-23,0.0,302.0,302.0
3704,Solomon Islands,2019-06-24,0.0,0.0,0.0
3705,Solomon Islands,2019-06-25,0.0,600.0,600.0
3706,Solomon Islands,2019-06-26,0.0,252.0,252.0
3707,Solomon Islands,2019-06-27,0.0,448.0,448.0
3708,Solomon Islands,2019-06-28,0.0,439.0,439.0
3709,Solomon Islands,2019-06-29,136.0,258.0,394.0
3710,Solomon Islands,2019-06-30,0.0,237.0,237.0
3711,Solomon Islands,2019-07-01,0.0,237.0,237.0
3712,Solomon Islands,2019-07-02,0.0,428.0,428.0
3713,Solomon Islands,2019-07-03,0.0,252.0,252.0
3714,Solomon Islands,2019-07-04,0.0,448.0,448.0
3715,Solomon Islands,2019-07-05,0.0,408.0,408.0
3716,Solomon Islands,2019-07-06,0.0,223.0,223.0
3717,Solomon Islands,2019-07-07,0.0,474.0,474.0
3718,Solomon Islands,2019-07-08,0.0,136.0,136.0
3719,Solomon Islands,2019-07-09,0.0,456.0,456.0
3720,Solomon Islands,2019-07-10,0.0,280.0,280.0
3721,Solomon Islands,2019-07-11,0.0,312.0,312.0
3722,Solomon Islands,2019-07-12,0.0,338.0,338.0
3723,Solomon Islands,2019-07-13,0.0,530.0,530.0
3724,Solomon Islands,2019-07-14,0.0,101.0,101.0
3725,Solomon Islands,2019-07-15,0.0,136.0,136.0
3726,Solomon Islands,2019-07-16,0.0,456.0,456.0
3727,Solomon Islands,2019-07-17,0.0,136.0,136.0
3728,Solomon Islands,2019-07-18,0.0,312.0,312.0
3729,Solomon Islands,2019-07-19,0.0,101.0,101.0
3730,Solomon Islands,2019-07-20,0.0,306.0,306.0
3731,Solomon Islands,2019-07-21,0.0,373.0,373.0
3732,Solomon Islands,2019-07-22,0.0,136.0,136.0
3733,Solomon Islands,2019-07-23,0.0,320.0,320.0
3734,Solomon Islands,2019-07-24,0.0,416.0,416.0
3735,Solomon Islands,2019-07-25,0.0,312.0,312.0
3736,Solomon Islands,2019-07-26,0.0,338.0,338.0
3737,Solomon Islands,2019-07-27,0.0,258.0,258.0
3738,Solomon Islands,2019-07-28,0.0,338.0,338.0
3739,Solomon Islands,2019-07-29,0.0,136.0,136.0
3740,Solomon Islands,2019-07-30,0.0,600.0,600.0
3741,Solomon Islands,2019-07-31,0.0,224.0,224.0
3742,Solomon Islands,2019-08-01,0.0,256.0,256.0
3743,Solomon Islands,2019-08-02,0.0,338.0,338.0
3744,Solomon Islands,2019-08-03,0.0,258.0,258.0
3745,Solomon Islands,2019-08-04,0.0,237.0,237.0
3746,Solomon Islands,2019-08-05,0.0,136.0,136.0
3747,Solomon Islands,2019-08-06,0.0,600.0,600.0
3748,Solomon Islands,2019-08-07,0.0,252.0,252.0
3749,Solomon Islands,2019-08-08,0.0,312.0,312.0
3750,Solomon Islands,2019-08-09,0.0,338.0,338.0
3751,Solomon Islands,2019-08-10,0.0,258.0,258.0
3752,Solomon Islands,2019-08-11,0.0,338.0,338.0
3753,Solomon Islands,2019-08-12,0.0,136.0,136.0
3754,Solomon Islands,2019-08-13,0.0,600.0,600.0
3755,Solomon Islands,2019-08-14,0.0,280.0,280.0
3756,Solomon Islands,2019-08-15,0.0,312.0,312.0
3757,Solomon Islands,2019-08-16,0.0,338.0,338.0
3758,Solomon Islands,2019-08-17,0.0,306.0,306.0
3759,Solomon Islands,2019-08-18,0.0,338.0,338.0
3760,Solomon Islands,2019-08-19,0.0,136.0,136.0
