year,month,day,date,market,crop,unitprice,movingave_a,movingave_b*,movingave_c,movingave_d,movingave_e,movingave_f
2022,5,30,30/05/2022,Port Moresby,Choko-Tips,6.88,8.06,8.06,8.06,8.06,8.06,
2022,5,30,30/05/2022,Port Moresby,Lemon,9.81,9.69,9.69,9.69,9.69,9.69,
2022,5,30,30/05/2022,Port Moresby,Onion Bulb,7.58,7.68,7.68,7.68,7.68,7.68,
2022,5,30,30/05/2022,Port Moresby,Orange,16.67,15.32,15.32,15.32,15.32,15.32,
2022,5,30,30/05/2022,Port Moresby,Pakchoi,10.37,8.71,8.71,8.71,8.71,8.71,
2022,5,30,30/05/2022,Port Moresby,Pawpaw,3.94,4.05,4.05,4.05,4.05,4.05,
2022,5,30,30/05/2022,Port Moresby,Peanut,11.03,10.73,10.73,10.73,10.73,10.73,
2022,5,30,30/05/2022,Port Moresby,Pineapple,12.70,10.88,10.88,10.88,10.88,10.88,
2022,5,30,30/05/2022,Port Moresby,Potato,4.35,4.85,4.85,4.85,4.85,4.85,
2022,5,30,30/05/2022,Port Moresby,Rice,5.20,5.15,5.15,5.15,5.15,5.15,
2022,5,30,30/05/2022,Port Moresby,Sweet Potato,2.40,2.69,2.69,2.69,2.69,2.69,
2022,5,30,30/05/2022,Port Moresby,Taro True,6.01,7.71,7.71,7.71,7.71,7.71,
2022,5,30,30/05/2022,Port Moresby,Tomato,9.04,10.79,10.79,10.79,10.79,10.79,
2022,5,30,30/05/2022,Port Moresby,Watermelon,5.14,5.05,5.05,5.05,5.05,5.05,
2022,5,26,26/05/2022,Goroka,Aibika,1.91,2.78,2.78,2.78,2.78,2.78,
2022,5,26,26/05/2022,Goroka,Banana-Cooking,2.20,2.58,2.58,2.58,2.58,2.58,
2022,5,26,26/05/2022,Goroka,Banana-Ripe,1.94,2.08,2.08,2.08,2.08,2.08,
2022,5,26,26/05/2022,Goroka,Broccoli,7.12,5.65,5.65,5.65,5.65,5.65,
2022,5,26,26/05/2022,Goroka,Cabbage-English,1.79,1.86,1.86,1.86,1.86,1.86,
2022,5,26,26/05/2022,Goroka,Capsicum,5.82,6.37,6.37,6.37,6.37,6.37,
2022,5,26,26/05/2022,Goroka,Carrot,2.33,2.42,2.42,2.42,2.42,2.42,
2022,5,26,26/05/2022,Goroka,Cassava,0.80,0.77,0.77,0.77,0.77,0.77,
2022,5,26,26/05/2022,Goroka,Choko-Tips,1.00,1.09,1.09,1.09,1.09,1.09,
2022,5,26,26/05/2022,Goroka,French/Dwarf Beans,3.57,3.19,3.19,3.19,3.19,3.19,
2022,5,26,26/05/2022,Goroka,Lemon,4.11,3.46,3.46,3.46,3.46,3.46,
2022,5,26,26/05/2022,Goroka,Onion Bulb,5.94,5.52,5.52,5.52,5.52,5.52,
2022,5,26,26/05/2022,Goroka,Orange,4.73,4.30,4.30,4.30,4.30,4.30,
2022,5,26,26/05/2022,Goroka,Pakchoi,3.39,3.54,3.54,3.54,3.54,3.54,
2022,5,26,26/05/2022,Goroka,Pawpaw,3.19,3.70,3.70,3.70,3.70,3.70,
2022,5,26,26/05/2022,Goroka,Peanut,7.11,7.86,7.86,7.86,7.86,7.86,
2022,5,26,26/05/2022,Goroka,Pineapple,4.04,3.57,3.57,3.57,3.57,3.57,
2022,5,26,26/05/2022,Goroka,Potato,2.40,2.27,2.27,2.27,2.27,2.27,
2022,5,26,26/05/2022,Goroka,Rice,4.00,4.00,4.00,4.00,4.00,4.00,
2022,5,26,26/05/2022,Goroka,Sweet Potato,1.21,1.24,1.24,1.24,1.24,1.24,
2022,5,26,26/05/2022,Goroka,Taro True,4.01,4.91,4.91,4.91,4.91,4.91,
2022,5,26,26/05/2022,Goroka,Tomato,4.31,4.27,4.27,4.27,4.27,4.27,
2022,5,26,26/05/2022,Goroka,Watermelon,4.87,5.07,5.07,5.07,5.07,5.07,
2022,5,26,26/05/2022,Lae,Aibika,2.74,1.77,1.77,1.77,1.77,1.77,1.77
2022,5,26,26/05/2022,Lae,Banana-Cooking,3.82,2.21,2.21,2.21,2.21,2.21,2.21
2022,5,26,26/05/2022,Lae,Banana-Ripe,1.87,2.26,2.26,2.26,2.26,2.26,2.26
2022,5,26,26/05/2022,Lae,Broccoli,7.22,7.65,7.65,7.65,7.65,7.65,7.65
2022,5,26,26/05/2022,Lae,Cabbage-English,2.30,2.19,2.19,2.19,2.19,2.19,2.19
2022,5,26,26/05/2022,Lae,Capsicum,7.63,6.46,6.46,6.46,6.46,6.46,6.46
2022,5,26,26/05/2022,Lae,Carrot,4.15,4.42,4.42,4.42,4.42,4.42,4.42
2022,5,26,26/05/2022,Lae,Cassava,0.79,0.75,0.75,0.75,0.75,0.75,0.75
2022,5,26,26/05/2022,Lae,Choko-Tips,2.74,1.58,1.58,1.58,1.58,1.58,1.58
2022,5,26,26/05/2022,Lae,French/Dwarf Beans,7.00,6.59,6.59,6.59,6.59,6.59,6.59
2022,5,26,26/05/2022,Lae,Lemon,4.00,3.77,3.77,3.77,3.77,3.77,3.77
2022,5,26,26/05/2022,Lae,Onion Bulb,7.94,5.76,5.76,5.76,5.76,5.76,5.76
2022,5,26,26/05/2022,Lae,Orange,3.93,5.37,5.37,5.37,5.37,5.37,5.37
2022,5,26,26/05/2022,Lae,Pakchoi,5.00,4.74,4.74,4.74,4.74,4.74,4.74
2022,5,26,26/05/2022,Lae,Pawpaw,1.66,1.67,1.67,1.67,1.67,1.67,1.67
2022,5,26,26/05/2022,Lae,Peanut,7.50,6.95,6.95,6.95,6.95,6.95,6.95
2022,5,26,26/05/2022,Lae,Pineapple,4.74,4.22,4.22,4.22,4.22,4.22,4.22
2022,5,26,26/05/2022,Lae,Potato,4.88,4.45,4.45,4.45,4.45,4.45,4.45
2022,5,26,26/05/2022,Lae,Rice,4.50,4.42,4.42,4.42,4.42,4.42,4.42
2022,5,26,26/05/2022,Lae,Sweet Potato,3.34,2.77,2.77,2.77,2.77,2.77,2.77
2022,5,26,26/05/2022,Lae,Taro True,2.08,2.10,2.10,2.10,2.10,2.10,2.10
2022,5,26,26/05/2022,Lae,Tomato,10.28,6.92,6.92,6.92,6.92,6.92,6.92
2022,5,26,26/05/2022,Lae,Watermelon,2.07,2.34,2.34,2.34,2.34,2.34,2.34
2022,5,5,05/05/2022,Banz,Aibika,3.50,3.73,3.73,3.73,3.73,3.73,
2022,5,5,05/05/2022,Banz,Banana-Cooking,4.35,4.72,4.72,4.72,4.72,4.72,
2022,5,5,05/05/2022,Banz,Banana-Ripe,1.30,1.51,1.51,1.51,1.51,1.51,
2022,5,5,05/05/2022,Banz,Broccoli,3.07,5.49,5.49,5.49,5.49,5.49,
2022,5,5,05/05/2022,Banz,Cabbage-English,1.00,1.38,1.38,1.38,1.38,1.38,
2022,5,5,05/05/2022,Banz,Capsicum,5.19,5.86,5.86,5.86,5.86,5.86,
2022,5,5,05/05/2022,Banz,Carrot,3.91,4.09,4.09,4.09,4.09,4.09,
2022,5,5,05/05/2022,Banz,Cassava,0.51,0.51,0.51,0.51,0.51,0.51,
2022,5,5,05/05/2022,Banz,Choko-Tips,1.34,1.81,1.81,1.81,1.81,1.81,
2022,5,5,05/05/2022,Banz,Lemon,3.23,3.29,3.29,3.29,3.29,3.29,
2022,5,5,05/05/2022,Banz,Onion Bulb,5.92,6.23,6.23,6.23,6.23,6.23,
2022,5,5,05/05/2022,Banz,Orange,3.11,3.18,3.18,3.18,3.18,3.18,
2022,5,5,05/05/2022,Banz,Pawpaw,1.94,2.17,2.17,2.17,2.17,2.17,
2022,5,5,05/05/2022,Banz,Peanut,6.55,7.10,7.10,7.10,7.10,7.10,
2022,5,5,05/05/2022,Banz,Pineapple,2.24,2.54,2.54,2.54,2.54,2.54,
2022,5,5,05/05/2022,Banz,Potato,3.34,3.00,3.00,3.00,3.00,3.00,
2022,5,5,05/05/2022,Banz,Rice,5.10,5.32,5.32,5.32,5.32,5.32,
2022,5,5,05/05/2022,Banz,Sweet Potato,0.69,0.71,0.71,0.71,0.71,0.71,
2022,5,5,05/05/2022,Banz,Taro True,3.49,3.26,3.26,3.26,3.26,3.26,
2022,5,5,05/05/2022,Banz,Tomato,4.07,4.64,4.64,4.64,4.64,4.64,
2022,4,27,27/04/2022,Goroka,Aibika,3.96,3.11,3.11,3.11,3.11,3.11,
2022,4,27,27/04/2022,Goroka,Banana-Cooking,2.93,2.46,2.46,2.46,2.46,2.46,
2022,4,27,27/04/2022,Goroka,Banana-Ripe,1.50,1.83,1.83,1.83,1.83,1.83,
2022,4,27,27/04/2022,Goroka,Broccoli,5.16,6.51,6.51,6.51,6.51,6.51,
2022,4,27,27/04/2022,Goroka,Cabbage-English,1.92,1.91,1.91,1.91,1.91,1.91,
2022,4,27,27/04/2022,Goroka,Capsicum,6.45,5.82,5.82,5.82,5.82,5.82,
2022,4,27,27/04/2022,Goroka,Carrot,2.43,2.67,2.67,2.67,2.67,2.67,
2022,4,27,27/04/2022,Goroka,Cassava,0.89,0.73,0.73,0.73,0.73,0.73,
2022,4,27,27/04/2022,Goroka,Choko-Tips,1.13,0.82,0.82,0.82,0.82,0.82,
2022,4,27,27/04/2022,Goroka,French/Dwarf Beans,3.25,4.61,4.61,4.61,4.61,4.61,
2022,4,27,27/04/2022,Goroka,Lemon,3.91,3.83,3.83,3.83,3.83,3.83,
2022,4,27,27/04/2022,Goroka,Onion Bulb,5.99,5.47,5.47,5.47,5.47,5.47,
2022,4,27,27/04/2022,Goroka,Orange,3.95,3.88,3.88,3.88,3.88,3.88,
2022,4,27,27/04/2022,Goroka,Pakchoi,4.25,3.24,3.24,3.24,3.24,3.24,
2022,4,27,27/04/2022,Goroka,Pawpaw,4.69,2.84,2.84,2.84,2.84,2.84,
2022,4,27,27/04/2022,Goroka,Peanut,8.96,8.82,8.82,8.82,8.82,8.82,
2022,4,27,27/04/2022,Goroka,Pineapple,3.62,2.92,2.92,2.92,2.92,2.92,
2022,4,27,27/04/2022,Goroka,Potato,1.89,2.01,2.01,2.01,2.01,2.01,
2022,4,27,27/04/2022,Goroka,Rice,4.00,4.10,4.10,4.10,4.10,4.10,
2022,4,27,27/04/2022,Goroka,Sweet Potato,1.17,1.21,1.21,1.21,1.21,1.21,
2022,4,27,27/04/2022,Goroka,Taro True,3.87,5.32,5.32,5.32,5.32,5.32,
2022,4,27,27/04/2022,Goroka,Tomato,4.50,3.51,3.51,3.51,3.51,3.51,
2022,4,27,27/04/2022,Goroka,Watermelon,4.77,4.41,4.41,4.41,4.41,4.41,
2022,4,27,27/04/2022,Kundiawa,Aibika,4.00,3.35,3.35,3.35,3.35,3.35,
2022,4,27,27/04/2022,Kundiawa,Banana-Cooking,5.00,4.72,4.72,4.72,4.72,4.72,
2022,4,27,27/04/2022,Kundiawa,Banana-Ripe,1.97,1.64,1.64,1.64,1.64,1.64,
2022,4,27,27/04/2022,Kundiawa,Broccoli,5.87,6.11,6.11,6.11,6.11,6.11,
2022,4,27,27/04/2022,Kundiawa,Cabbage-English,3.24,3.03,3.03,3.03,3.03,3.03,
2022,4,27,27/04/2022,Kundiawa,Capsicum,7.45,8.29,8.29,8.29,8.29,8.29,
2022,4,27,27/04/2022,Kundiawa,Carrot,7.72,7.62,7.62,7.62,7.62,7.62,
2022,4,27,27/04/2022,Kundiawa,Cassava,0.84,0.99,0.99,0.99,0.99,0.99,
2022,4,27,27/04/2022,Kundiawa,Choko-Tips,3.15,3.27,3.27,3.27,3.27,3.27,
2022,4,27,27/04/2022,Kundiawa,Lemon,3.29,3.20,3.20,3.20,3.20,3.20,
2022,4,27,27/04/2022,Kundiawa,Onion Bulb,3.77,3.83,3.83,3.83,3.83,3.83,
2022,4,27,27/04/2022,Kundiawa,Orange,4.13,3.82,3.82,3.82,3.82,3.82,
2022,4,27,27/04/2022,Kundiawa,Pawpaw,1.77,1.98,1.98,1.98,1.98,1.98,
2022,4,27,27/04/2022,Kundiawa,Peanut,8.98,9.57,9.57,9.57,9.57,9.57,
2022,4,27,27/04/2022,Kundiawa,Pineapple,1.59,2.29,2.29,2.29,2.29,2.29,
2022,4,27,27/04/2022,Kundiawa,Potato,2.84,2.67,2.67,2.67,2.67,2.67,
2022,4,27,27/04/2022,Kundiawa,Rice,4.50,4.50,4.50,4.50,4.50,4.50,
2022,4,27,27/04/2022,Kundiawa,Sweet Potato,1.35,1.32,1.32,1.32,1.32,1.32,
2022,4,27,27/04/2022,Kundiawa,Taro True,2.68,2.41,2.41,2.41,2.41,2.41,
2022,4,27,27/04/2022,Kundiawa,Tomato,5.01,4.58,4.58,4.58,4.58,4.58,
2022,4,27,27/04/2022,Kundiawa,Watermelon,4.08,3.98,3.98,3.98,3.98,3.98,
2022,4,27,27/04/2022,Lae,Aibika,1.83,1.61,1.61,1.61,1.61,1.61,1.61
2022,4,27,27/04/2022,Lae,Banana-Cooking,1.60,1.86,1.86,1.86,1.86,1.86,1.86
2022,4,27,27/04/2022,Lae,Banana-Ripe,2.63,2.27,2.27,2.27,2.27,2.27,2.27
2022,4,27,27/04/2022,Lae,Broccoli,8.21,8.53,8.53,8.53,8.53,8.53,8.53
2022,4,27,27/04/2022,Lae,Cabbage-English,1.60,2.20,2.20,2.20,2.20,2.20,2.20
2022,4,27,27/04/2022,Lae,Capsicum,6.72,6.16,6.16,6.16,6.16,6.16,6.16
2022,4,27,27/04/2022,Lae,Carrot,3.65,4.71,4.71,4.71,4.71,4.71,4.71
2022,4,27,27/04/2022,Lae,Cassava,1.12,0.76,0.76,0.76,0.76,0.76,0.76
2022,4,27,27/04/2022,Lae,Choko-Tips,1.37,1.29,1.29,1.29,1.29,1.29,1.29
2022,4,27,27/04/2022,Lae,French/Dwarf Beans,6.94,5.52,5.52,5.52,5.52,5.52,5.52
2022,4,27,27/04/2022,Lae,Lemon,3.79,3.72,3.72,3.72,3.72,3.72,3.72
2022,4,27,27/04/2022,Lae,Onion Bulb,5.03,5.36,5.36,5.36,5.36,5.36,5.36
2022,4,27,27/04/2022,Lae,Orange,7.50,5.47,5.47,5.47,5.47,5.47,5.47
2022,4,27,27/04/2022,Lae,Pakchoi,5.00,4.43,4.43,4.43,4.43,4.43,4.43
2022,4,27,27/04/2022,Lae,Pawpaw,1.28,1.94,1.94,1.94,1.94,1.94,1.94
2022,4,27,27/04/2022,Lae,Peanut,8.06,6.93,6.93,6.93,6.93,6.93,6.93
2022,4,27,27/04/2022,Lae,Pineapple,4.76,3.87,3.87,3.87,3.87,3.87,3.87
2022,4,27,27/04/2022,Lae,Potato,3.61,4.03,4.03,4.03,4.03,4.03,4.03
2022,4,27,27/04/2022,Lae,Rice,4.50,4.37,4.37,4.37,4.37,4.37,
2022,4,27,27/04/2022,Lae,Sweet Potato,2.54,2.65,2.65,2.65,2.65,2.65,2.65
2022,4,27,27/04/2022,Lae,Taro True,2.52,2.40,2.40,2.40,2.40,2.40,2.40
2022,4,27,27/04/2022,Lae,Tomato,5.83,6.19,6.19,6.19,6.19,6.19,6.19
2022,4,27,27/04/2022,Lae,Watermelon,1.75,2.40,2.40,2.40,2.40,2.40,2.40
2022,4,27,27/04/2022,Mt. Hagen,Aibika,1.49,1.60,1.60,1.60,1.60,1.60,
2022,4,27,27/04/2022,Mt. Hagen,Banana-Cooking,4.33,4.58,4.58,4.58,4.58,4.58,
2022,4,27,27/04/2022,Mt. Hagen,Banana-Ripe,2.02,1.96,1.96,1.96,1.96,1.96,
2022,4,27,27/04/2022,Mt. Hagen,Broccoli,6.55,5.23,5.23,5.23,5.23,5.23,
2022,4,27,27/04/2022,Mt. Hagen,Cabbage-English,1.21,1.19,1.19,1.19,1.19,1.19,
2022,4,27,27/04/2022,Mt. Hagen,Capsicum,3.34,4.10,4.10,4.10,4.10,4.10,
2022,4,27,27/04/2022,Mt. Hagen,Carrot,1.23,3.21,3.21,3.21,3.21,3.21,
2022,4,27,27/04/2022,Mt. Hagen,Cassava,0.57,0.66,0.66,0.66,0.66,0.66,
2022,4,27,27/04/2022,Mt. Hagen,Choko-Tips,1.28,1.06,1.06,1.06,1.06,1.06,
2022,4,27,27/04/2022,Mt. Hagen,French/Dwarf Beans,3.31,3.60,3.60,3.60,3.60,3.60,
2022,4,27,27/04/2022,Mt. Hagen,Lemon,3.18,3.09,3.09,3.09,3.09,3.09,
2022,4,27,27/04/2022,Mt. Hagen,Onion Bulb,5.23,5.46,5.46,5.46,5.46,5.46,
2022,4,27,27/04/2022,Mt. Hagen,Orange,3.11,3.07,3.07,3.07,3.07,3.07,
2022,4,27,27/04/2022,Mt. Hagen,Pakchoi,1.39,1.66,1.66,1.66,1.66,1.66,
2022,4,27,27/04/2022,Mt. Hagen,Pawpaw,2.81,2.43,2.43,2.43,2.43,2.43,
2022,4,27,27/04/2022,Mt. Hagen,Peanut,5.09,5.50,5.50,5.50,5.50,5.50,
2022,4,27,27/04/2022,Mt. Hagen,Pineapple,2.27,2.41,2.41,2.41,2.41,2.41,
2022,4,27,27/04/2022,Mt. Hagen,Potato,2.26,2.27,2.27,2.27,2.27,2.27,
2022,4,27,27/04/2022,Mt. Hagen,Rice,3.60,3.60,3.60,3.60,3.60,3.60,
2022,4,27,27/04/2022,Mt. Hagen,Sweet Potato,0.84,1.04,1.04,1.04,1.04,1.04,
2022,4,27,27/04/2022,Mt. Hagen,Taro True,2.32,3.06,3.06,3.06,3.06,3.06,
2022,4,27,27/04/2022,Mt. Hagen,Tomato,3.04,3.47,3.47,3.47,3.47,3.47,
2022,4,27,27/04/2022,Mt. Hagen,Watermelon,4.38,4.43,4.43,4.43,4.43,4.43,
2022,4,27,27/04/2022,Port Moresby,Aibika,4.44,3.96,3.96,3.96,3.96,3.96,
2022,4,27,27/04/2022,Port Moresby,Banana-Cooking,2.76,3.44,3.44,3.44,3.44,3.44,
2022,4,27,27/04/2022,Port Moresby,Banana-Ripe,2.89,3.28,3.28,3.28,3.28,3.28,
2022,4,27,27/04/2022,Port Moresby,Broccoli,27.99,28.31,28.31,28.31,28.31,28.31,
2022,4,27,27/04/2022,Port Moresby,Cabbage-English,5.01,6.71,6.71,6.71,6.71,6.71,
2022,4,27,27/04/2022,Port Moresby,Capsicum,10.21,15.40,15.40,15.40,15.40,15.40,
2022,4,27,27/04/2022,Port Moresby,Carrot,6.29,6.88,6.88,6.88,6.88,6.88,
2022,4,27,27/04/2022,Port Moresby,Cassava,1.66,2.64,2.64,2.64,2.64,2.64,
2022,4,27,27/04/2022,Port Moresby,Choko-Tips,8.21,7.36,7.36,7.36,7.36,7.36,
2022,4,27,27/04/2022,Port Moresby,Lemon,9.17,11.22,11.22,11.22,11.22,11.22,
2022,4,27,27/04/2022,Port Moresby,Onion Bulb,7.14,7.94,7.94,7.94,7.94,7.94,
2022,4,27,27/04/2022,Port Moresby,Orange,15.00,12.13,12.13,12.13,12.13,12.13,
2022,4,27,27/04/2022,Port Moresby,Pakchoi,10.75,8.18,8.18,8.18,8.18,8.18,
2022,4,27,27/04/2022,Port Moresby,Pawpaw,4.26,4.51,4.51,4.51,4.51,4.51,
2022,4,27,27/04/2022,Port Moresby,Peanut,9.84,10.21,10.21,10.21,10.21,10.21,
2022,4,27,27/04/2022,Port Moresby,Pineapple,9.51,8.70,8.70,8.70,8.70,8.70,
2022,4,27,27/04/2022,Port Moresby,Potato,6.10,6.20,6.20,6.20,6.20,6.20,
2022,4,27,27/04/2022,Port Moresby,Rice,5.00,4.75,4.75,4.75,4.75,4.75,
2022,4,27,27/04/2022,Port Moresby,Sweet Potato,3.01,3.12,3.12,3.12,3.12,3.12,
2022,4,27,27/04/2022,Port Moresby,Taro True,6.76,8.14,8.14,8.14,8.14,8.14,
2022,4,27,27/04/2022,Port Moresby,Tomato,12.81,11.36,11.36,11.36,11.36,11.36,
2022,4,27,27/04/2022,Port Moresby,Watermelon,4.24,4.19,4.19,4.19,4.19,4.19,
2022,4,16,16/04/2022,Banz,Aibika,2.95,2.51,2.51,2.51,2.51,2.51,
2022,4,16,16/04/2022,Banz,Banana-Cooking,4.36,4.28,4.28,4.28,4.28,4.28,
2022,4,16,16/04/2022,Banz,Banana-Ripe,1.32,1.37,1.37,1.37,1.37,1.37,
2022,4,16,16/04/2022,Banz,Broccoli,4.00,5.11,5.11,5.11,,,
2022,4,16,16/04/2022,Banz,Cabbage-English,1.20,1.35,1.35,1.35,1.35,1.35,
2022,4,16,16/04/2022,Banz,Capsicum,5.35,5.03,5.03,5.03,5.03,5.03,
2022,4,16,16/04/2022,Banz,Carrot,3.66,4.40,4.40,4.40,4.40,4.40,
2022,4,16,16/04/2022,Banz,Cassava,0.50,0.60,0.60,0.60,0.60,0.60,
2022,4,16,16/04/2022,Banz,Choko-Tips,1.35,1.34,1.34,1.34,1.34,1.34,
2022,4,16,16/04/2022,Banz,Lemon,2.82,2.73,2.73,2.73,2.73,2.73,
2022,4,16,16/04/2022,Banz,Onion Bulb,6.03,6.59,6.59,6.59,6.59,6.59,
2022,4,16,16/04/2022,Banz,Orange,3.68,3.27,3.27,3.27,3.27,3.27,
2022,4,16,16/04/2022,Banz,Pawpaw,2.15,2.20,2.20,2.20,2.20,2.20,
2022,4,16,16/04/2022,Banz,Peanut,6.42,6.45,6.45,6.45,6.45,6.45,
2022,4,16,16/04/2022,Banz,Pineapple,2.22,2.10,2.10,2.10,2.10,2.10,
2022,4,16,16/04/2022,Banz,Potato,2.97,3.02,3.02,3.02,3.02,3.02,
2022,4,16,16/04/2022,Banz,Rice,5.00,4.68,4.68,4.68,4.68,4.68,
2022,4,16,16/04/2022,Banz,Sweet Potato,0.71,0.78,0.78,0.78,0.78,0.78,
2022,4,16,16/04/2022,Banz,Taro True,3.59,3.14,3.14,3.14,3.14,3.14,
2022,4,16,16/04/2022,Banz,Tomato,4.49,4.66,4.66,4.66,4.66,4.66,
2022,4,14,14/04/2022,Goroka,Aibika,2.25,3.11,3.11,3.11,3.11,3.11,
2022,4,14,14/04/2022,Goroka,Banana-Cooking,2.46,2.46,2.46,2.46,2.46,2.46,
2022,4,14,14/04/2022,Goroka,Banana-Ripe,2.34,1.83,1.83,1.83,1.83,1.83,
2022,4,14,14/04/2022,Goroka,Cabbage-English,1.81,1.91,1.91,1.91,1.91,1.91,
2022,4,14,14/04/2022,Goroka,Capsicum,6.80,5.82,5.82,5.82,5.82,5.82,
2022,4,14,14/04/2022,Goroka,Carrot,2.93,2.67,2.67,2.67,2.67,2.67,
2022,4,14,14/04/2022,Goroka,Cassava,0.71,0.73,0.73,0.73,0.73,0.73,
2022,4,14,14/04/2022,Goroka,Choko-Tips,0.95,0.82,0.82,0.82,0.82,0.82,
2022,4,14,14/04/2022,Goroka,French/Dwarf Beans,3.25,4.61,4.61,4.61,4.61,4.61,
2022,4,14,14/04/2022,Goroka,Lemon,3.31,3.83,3.83,3.83,3.83,3.83,
2022,4,14,14/04/2022,Goroka,Onion Bulb,5.22,5.47,5.47,5.47,5.47,5.47,
2022,4,14,14/04/2022,Goroka,Orange,5.14,3.88,3.88,3.88,3.88,3.88,
2022,4,14,14/04/2022,Goroka,Pakchoi,4.00,3.24,3.24,3.24,3.24,3.24,
2022,4,14,14/04/2022,Goroka,Pawpaw,3.00,2.84,2.84,2.84,2.84,2.84,
2022,4,14,14/04/2022,Goroka,Peanut,9.70,8.82,8.82,8.82,8.82,8.82,
2022,4,14,14/04/2022,Goroka,Pineapple,2.94,2.92,2.92,2.92,2.92,2.92,
2022,4,14,14/04/2022,Goroka,Potato,1.94,2.01,2.01,2.01,2.01,2.01,
2022,4,14,14/04/2022,Goroka,Rice,4.00,4.10,4.10,4.10,4.10,4.10,
2022,4,14,14/04/2022,Goroka,Sweet Potato,1.26,1.21,1.21,1.21,1.21,1.21,
2022,4,14,14/04/2022,Goroka,Taro True,7.84,5.32,5.32,5.32,5.32,5.32,
2022,4,14,14/04/2022,Goroka,Tomato,3.35,3.51,3.51,3.51,3.51,3.51,
2022,4,14,14/04/2022,Goroka,Watermelon,5.72,4.41,4.41,4.41,4.41,4.41,
2022,4,14,14/04/2022,Port Moresby,Aibika,4.62,3.96,3.96,3.96,3.96,3.96,
2022,4,14,14/04/2022,Port Moresby,Banana-Cooking,3.71,3.44,3.44,3.44,3.44,3.44,
2022,4,14,14/04/2022,Port Moresby,Banana-Ripe,3.15,3.28,3.28,3.28,3.28,3.28,
2022,4,14,14/04/2022,Port Moresby,Broccoli,32.75,28.31,28.31,28.31,28.31,28.31,
2022,4,14,14/04/2022,Port Moresby,Cabbage-English,6.08,6.71,6.71,6.71,6.71,6.71,
2022,4,14,14/04/2022,Port Moresby,Capsicum,17.34,15.40,15.40,15.40,15.40,15.40,
2022,4,14,14/04/2022,Port Moresby,Carrot,7.89,6.88,6.88,6.88,6.88,6.88,
2022,4,14,14/04/2022,Port Moresby,Cassava,2.60,2.64,2.64,2.64,2.64,2.64,
2022,4,14,14/04/2022,Port Moresby,Choko-Tips,9.11,7.36,7.36,7.36,7.36,7.36,
2022,4,14,14/04/2022,Port Moresby,Lemon,10.74,11.22,11.22,11.22,11.22,11.22,
2022,4,14,14/04/2022,Port Moresby,Onion Bulb,8.24,7.94,7.94,7.94,7.94,7.94,
2022,4,14,14/04/2022,Port Moresby,Orange,15.10,12.13,12.13,12.13,12.13,12.13,
2022,4,14,14/04/2022,Port Moresby,Pakchoi,7.38,8.18,8.18,8.18,8.18,8.18,
2022,4,14,14/04/2022,Port Moresby,Pawpaw,4.34,4.51,4.51,4.51,4.51,4.51,
2022,4,14,14/04/2022,Port Moresby,Peanut,10.81,10.21,10.21,10.21,10.21,10.21,
2022,4,14,14/04/2022,Port Moresby,Pineapple,10.11,8.70,8.70,8.70,8.70,8.70,
2022,4,14,14/04/2022,Port Moresby,Potato,4.30,6.20,6.20,6.20,6.20,6.20,
2022,4,14,14/04/2022,Port Moresby,Rice,5.20,4.75,4.75,4.75,4.75,4.75,
2022,4,14,14/04/2022,Port Moresby,Sweet Potato,2.90,3.12,3.12,3.12,3.12,3.12,
2022,4,14,14/04/2022,Port Moresby,Taro True,11.35,8.14,8.14,8.14,8.14,8.14,
2022,4,14,14/04/2022,Port Moresby,Tomato,9.52,11.36,11.36,11.36,11.36,11.36,
2022,4,14,14/04/2022,Port Moresby,Watermelon,4.26,4.19,4.19,4.19,4.19,4.19,
2022,4,13,13/04/2022,Kokopo,Aibika,2.00,1.62,1.62,1.62,1.62,1.62,1.62
2022,4,13,13/04/2022,Kokopo,Banana-Cooking,1.88,1.88,1.88,1.88,1.88,1.88,1.88
2022,4,13,13/04/2022,Kokopo,Banana-Ripe,2.52,2.31,2.31,2.31,2.31,2.31,2.31
2022,4,13,13/04/2022,Kokopo,Cabbage-English,6.50,6.17,6.17,6.17,6.17,6.17,
2022,4,13,13/04/2022,Kokopo,Capsicum,8.06,8.35,8.35,8.35,8.35,8.35,8.35
2022,4,13,13/04/2022,Kokopo,Carrot,10.67,12.61,12.61,12.61,12.61,12.61,12.61
2022,4,13,13/04/2022,Kokopo,Cassava,2.00,1.96,1.96,1.96,1.96,1.96,1.96
2022,4,13,13/04/2022,Kokopo,Choko-Tips,2.50,2.83,2.83,2.83,2.83,2.83,2.83
2022,4,13,13/04/2022,Kokopo,French/Dwarf Beans,6.17,4.00,4.00,4.00,4.00,4.00,4.00
2022,4,13,13/04/2022,Kokopo,Lemon,1.87,2.37,2.37,2.37,2.37,2.37,2.37
2022,4,13,13/04/2022,Kokopo,Onion Bulb,18.67,20.00,20.00,20.00,20.00,20.00,20.00
2022,4,13,13/04/2022,Kokopo,Orange,1.58,3.97,3.97,3.97,3.97,3.97,
2022,4,13,13/04/2022,Kokopo,Pakchoi,10.67,7.31,7.31,7.31,7.31,7.31,7.31
2022,4,13,13/04/2022,Kokopo,Pawpaw,1.07,1.90,1.90,1.90,1.90,1.90,1.90
