,date,ym,samoa_rnz_news_count,samoa_rnz_epu_count,samoa_rnz_ratio,samoa_observer_news_count,samoa_observer_epu_count,samoa_observer_ratio,news_total,samoa_rnz_weights,samoa_observer_weights,samoa_rnz_z_score,samoa_observer_z_score,z_score_unweighted,z_score_weighted,epu_weighted,epu_unweighted
93,2022-11-01,2022-11,12.0,0.0,0.0,166.0,2.0,0.012048192771084338,178.0,0.06741573033707865,0.9325842696629213,0.0,1.8112657325066723,0.9056328662533362,1.689157930315211,155.94565988065577,120.50277438157343
94,2022-12-01,2022-12,5.0,0.0,0.0,154.0,3.0,0.01948051948051948,159.0,0.031446540880503145,0.9685534591194969,0.0,2.9286049830789698,1.4643024915394849,2.836510486755732,261.8710137618559,194.83890143514145
95,2023-01-01,2023-1,3.0,0.0,0.0,134.0,0.0,0.0,137.0,0.021897810218978103,0.9781021897810219,0.0,0.0,0.0,0.0,0.0,0.0
96,2023-02-01,2023-2,7.0,0.0,0.0,97.0,2.0,0.020618556701030927,104.0,0.0673076923076923,0.9326923076923077,0.0,3.0996918721248203,1.5498459360624102,2.8910587653471884,266.9069947957378,206.2212427560947
97,2023-03-01,2023-3,3.0,0.0,0.0,115.0,1.0,0.008695652173913044,118.0,0.025423728813559324,0.9745762711864406,0.0,1.307261354765685,0.6536306773828425,1.2740258965936762,117.62003160490138,86.9715675971356
98,2023-04-01,2023-4,1.0,0.0,0.0,182.0,0.0,0.0,183.0,0.00546448087431694,0.994535519125683,0.0,0.0,0.0,0.0,0.0,0.0
99,2023-05-01,2023-5,3.0,0.0,0.0,219.0,0.0,0.0,222.0,0.013513513513513514,0.9864864864864865,0.0,0.0,0.0,0.0,0.0,0.0
100,2023-06-01,2023-6,5.0,0.0,0.0,236.0,4.0,0.01694915254237288,241.0,0.02074688796680498,0.979253112033195,0.0,2.5480517931873523,1.2740258965936762,2.4951876481004778,230.35956397308487,169.52085209611175
101,2023-07-01,2023-7,10.0,0.0,0.0,244.0,3.0,0.012295081967213115,254.0,0.03937007874015748,0.9606299212598425,0.0,1.8483818335826285,0.9241909167913143,1.7756108952526037,163.92713066194918,122.97209352873682
102,2023-08-01,2023-8,2.0,0.0,0.0,238.0,4.0,0.01680672268907563,240.0,0.008333333333333333,0.9916666666666667,0.0,2.5266395932446013,1.2633197966223007,2.5055842633008965,231.3193954896394,168.09630712051418
103,2023-09-01,2023-9,4.0,0.0,0.0,237.0,4.0,0.016877637130801686,241.0,0.016597510373443983,0.983402489626556,0.0,2.537300519798376,1.268650259899188,2.4951876481004773,230.35956397308485,168.80557423916613
104,2023-10-01,2023-10,0.0,0.0,0.0,235.0,0.0,0.0,235.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
105,2023-11-01,2023-11,1.0,0.0,0.0,241.0,1.0,0.004149377593360996,242.0,0.004132231404958678,0.9958677685950413,0.0,0.6237969120251194,0.3118984560125597,0.621219238834933,57.35191623710068,41.500955492409105
106,2023-12-01,2023-12,5.0,0.0,0.0,216.0,1.0,0.004629629629629629,221.0,0.02262443438914027,0.9773755656108597,0.0,0.6959956286946934,0.3479978143473467,0.680249121258162,62.80164583429124,46.304306822549044
