,title,url,date,tag
208,Prosecution’s application to suppress identity of witnesses rejected,https://theislandsun.com.sb/prosecutions-application-to-suppress-identity-of-witnesses-rejected/,2023-08-17,News
209,FIFA President Gianni receives warm welcome from PM,https://theislandsun.com.sb/fifa-president-gianni-receives-warm-welcome-from-pm/,2023-08-15,News
210,SIEA to end load-shedding by October,https://theislandsun.com.sb/siea-to-end-load-shedding-by-october/,2023-08-14,News
211,Parliament considers implementation of TRC recommendations,https://theislandsun.com.sb/parliament-considers-implementation-of-trc-recommendations/,2023-08-14,News
212,Female sports journalists from Indo-Pacific and First Nations communities to shine at FIFA Women’s...,https://theislandsun.com.sb/female-sports-journalists-from-indo-pacific-and-first-nations-communities-to-shine-at-fifa-womens-world-cup/,2023-08-04,News
213,High Court to Hear Judicial Review of Constitutional Amendment Act,https://theislandsun.com.sb/high-court-to-hear-judicial-review-of-constitutional-amendment-act/,2023-07-25,News
214,FIGHTING CDF FRAUD,https://theislandsun.com.sb/fighting-cdf-fraud/,2023-07-24,News
215,Participants hail SIIVA weeklong training,https://theislandsun.com.sb/participants-hail-siiva-weeklong-training/,2023-07-19,News
216,NINE MORE,https://theislandsun.com.sb/nine-more/,2023-07-18,News
217,Logger’s lawyer appeals for Minister to lift suspension,https://theislandsun.com.sb/loggers-lawyer-appeals-for-minister-to-lift-suspension/,2023-07-15,News
218,Geruana Trust calls for Minister’s action,https://theislandsun.com.sb/geruana-trust-calls-for-ministers-action/,2023-07-15,News
219,Mayor Siapu commends JICA’s LEAF project,https://theislandsun.com.sb/mayor-siapu-commends-jicas-leaf-project/,2023-07-15,News
220,Bad weather hinders community roadwork in East Malaita,https://theislandsun.com.sb/bad-weather-hinders-community-roadwork-in-east-malaita/,2023-07-13,News
221,Cape West fulfills Forestry Regulation,https://theislandsun.com.sb/cape-west-fulfills-forestry-regulation/,2023-07-13,News
222,Sunway appeals to Forest Minister after suspension of felling licence,https://theislandsun.com.sb/sunway-appeals-to-forest-minister-after-suspension-of-felling-licence/,2023-07-12,News
223,DIVERS BLOCKED,https://theislandsun.com.sb/divers-blocked/,2023-07-11,News
224,Fini’s government welcomes Chinese investors to develop Bina Harbour,https://theislandsun.com.sb/finis-government-welcomes-chinese-investors-to-develop-bina-harbour/,2023-07-11,News
225,HCC urges repatriation of dead bodies,https://theislandsun.com.sb/hcc-urges-repatriation-of-dead-bodies/,2023-07-11,News
226,Police urged to make arrest in petrol bomb attack,https://theislandsun.com.sb/police-urged-to-make-arrest-in-petrol-bomb-attack/,2023-07-11,News
227,Logger exports without Forest’s permission,https://theislandsun.com.sb/logger-exports-without-forests-permission/,2023-07-10,News
228,NO FAITH IN RAINBOWS,https://theislandsun.com.sb/no-faith-in-rainbows/,2023-07-09,News
229,Solomon Islands celebrates 45th years of independence,https://theislandsun.com.sb/solomon-islands-celebrates-45th-years-of-independence/,2023-07-09,News
230,PM TRIP TO CHINA,https://theislandsun.com.sb/pm-trip-to-china/,2023-07-07,News
231,Malaita workers salary delay causes ruckus,https://theislandsun.com.sb/malaita-workers-salary-delay-causes-ruckus/,2023-07-07,News
232,MPG hits back over salary delay saga,https://theislandsun.com.sb/mpg-hits-back-over-salary-delay-saga/,2023-07-07,News
233,Chinese hospital ship to SI,https://theislandsun.com.sb/chinese-hospital-ship-to-si/,2023-07-07,News
234,Habru presents University of Adelaide’s vote of thanks,https://theislandsun.com.sb/habru-presents-university-of-adelaides-vote-of-thanks/,2023-07-07,News
235,Destroyed PG 2023 facilities isolated incident: NHA,https://theislandsun.com.sb/destroyed-pg-2023-facilities-isolated-incident-nha/,2023-07-03,News
236,Women of East Choiseul Constituency equipped with multi-livelihood skills,https://theislandsun.com.sb/women-of-east-choiseul-constituency-equipped-with-multi-livelihood-skills/,2023-07-03,News
237,MASI lauds SI journos dominating regional climate change story awards,https://theislandsun.com.sb/masi-lauds-si-journos-dominating-regional-climate-change-story-awards/,2023-06-09,News
238,Preferred supplier system – one of government’s wallet-holes,https://theislandsun.com.sb/preferred-supplier-system-one-of-governments-wallet-holes/,2023-06-09,News
239,‘NO MINING MACHINES THROUGH’,https://theislandsun.com.sb/no-mining-machines-through/,2023-06-09,News
240,Corruption through a local lens,https://theislandsun.com.sb/corruption-through-a-local-lens/,2023-06-09,News
241,Intensive dialogue continues at 5th PIF-Japan meeting on Fukushima wastewater,https://theislandsun.com.sb/intensive-dialogue-continues-at-5th-pif-japan-meeting-on-fukushima-wastewater/,2023-06-08,News
242,G-Province steps up preparation for 2nd appointed day,https://theislandsun.com.sb/g-province-steps-up-preparation-for-2nd-appointed-day/,2023-06-08,News
243,2 HOUR ORDEAL,https://theislandsun.com.sb/2-hour-ordeal/,2023-06-01,News
244,Solomon Airlines to commence Brisbane/Santo flights June 5th,https://theislandsun.com.sb/solomon-airlines-to-commence-brisbane-santo-flights-june-5th/,2023-05-31,News
245,SDB2million for police vehicle,https://theislandsun.com.sb/sdb2million-for-police-vehicle/,2023-05-30,News
246,Why delay the TRC report?,https://theislandsun.com.sb/why-delay-the-trc-report/,2023-05-22,News
247,Aqorau encourage youths to build personal brand,https://theislandsun.com.sb/aqorau-encourage-youths-to-build-personal-brand/,2023-05-22,News
248,Ahetaha Forest Enrichment training,https://theislandsun.com.sb/ahetaha-forest-enrichment-training/,2023-05-17,News
249,Bellona’s ground-breaking ceremony to construct wharf a ‘dream come true’   ,https://theislandsun.com.sb/bellonas-ground-breaking-ceremony-to-construct-wharf-a-dream-come-true/,2023-05-11,News
250,Solair Airbus back in operation after fuel contamination issue,https://theislandsun.com.sb/solair-airbus-back-in-operation-after-fuel-contamination-issue/,2023-05-11,News
251,"Solomon Airlines passes IATA, IOSA safety audit",https://theislandsun.com.sb/solomon-airlines-passes-iata-iosa-safety-audit/,2023-05-11,News
252,Twin Otter sent to Vanuatu to be back by July,https://theislandsun.com.sb/twin-otter-sent-to-vanuatu-to-be-back-by-july/,2023-05-11,News
253,SI MAKES PROGRESS,https://theislandsun.com.sb/si-makes-progress/,2023-05-11,News
254,Journalists launch first investigative media outlet in Solomon Islands,https://theislandsun.com.sb/journalists-launch-first-investigative-media-outlet-in-solomon-islands/,2023-05-10,News
255,NEW AIRBUS SOON,https://theislandsun.com.sb/new-airbus-soon/,2023-05-10,News
256,MOU for Malu’u market project sealed,https://theislandsun.com.sb/mou-for-maluu-market-project-sealed/,2023-05-03,News
257,Constituency office cannot address all requests due to fund: Manele,https://theislandsun.com.sb/constituency-office-cannot-address-all-requests-due-to-fund-manele/,2023-05-02,News
258,Opposition leader calls on government to prioritise federal government,https://theislandsun.com.sb/opposition-leader-calls-on-government-to-prioritise-federal-government/,2023-05-02,News
259,SIG 2024 scholarship intake set to open in June,https://theislandsun.com.sb/sig-2024-scholarship-intake-set-to-open-in-june/,2023-05-01,News
260,‘Huge number of children victims of all forms of violence’,https://theislandsun.com.sb/huge-number-of-children-victims-of-all-forms-of-violence/,2023-05-01,News
261,ALLOWANCES FROM 2022?,https://theislandsun.com.sb/allowances-from-2022/,2023-05-01,News
262,SECRET NAURU RECRUITMENT?,https://theislandsun.com.sb/secret-nauru-recruitment/,2023-05-01,News
263,Fini-led MNGFR launches policy,https://theislandsun.com.sb/fini-led-mngfr-launches-policy/,2023-05-01,News
264,HIGH POLICE FUEL DEBT,https://theislandsun.com.sb/high-police-fuel-debt/,2023-04-28,News
265,Three suspects arrested for attack on nurse,https://theislandsun.com.sb/three-suspects-arrested-for-attack-on-nurse/,2023-04-28,News
266,UN welcomes SI commitment to combat violence on children,https://theislandsun.com.sb/un-welcomes-si-commitment-to-combat-violence-on-children/,2023-04-28,News
267,MWYCFA on child safety programme during PG23,https://theislandsun.com.sb/mwycfa-on-child-safety-programme-during-pg23/,2023-04-28,News
268,‘NO ONE ABOVE THE LAW’,https://theislandsun.com.sb/no-one-above-the-law/,2023-04-27,News
269,China donates $70k for Lagoon Festival,https://theislandsun.com.sb/china-donates-70k-for-lagoon-festival/,2023-04-26,News
270,MHMS call on parents and guardians to support cervical cancer prevention,https://theislandsun.com.sb/mhms-call-on-parents-and-guardians-to-support-cervical-cancer-prevention/,2023-04-25,News
271,Default judgement sought in Suidani’s $5m lawsuit,https://theislandsun.com.sb/default-judgement-sought-in-suidanis-5m-lawsuit/,2023-04-25,News
272,BOULDER KILLS THREE,https://theislandsun.com.sb/boulder-kills-three/,2023-04-24,News
273,Mysterious bus conductor praised for his dress code,https://theislandsun.com.sb/mysterious-bus-conductor-praised-for-his-dress-code/,2023-04-24,News
274,Govt to give more powers to provinces: PM Sogavare,https://theislandsun.com.sb/govt-to-give-more-powers-to-provinces-pm-sogavare/,2023-04-22,News
275,Funding is SINU most significant challenge: Aqorau,https://theislandsun.com.sb/funding-is-sinu-most-significant-challenge-aqorau/,2023-04-22,News
276,Malaria deaths,https://theislandsun.com.sb/malaria-deaths/,2023-04-22,News
277,MPG hopes for better result in upcoming PCDF assessment,https://theislandsun.com.sb/mpg-hopes-for-better-result-in-upcoming-pcdf-assessment/,2023-04-21,News
278,SECOND LIST,https://theislandsun.com.sb/second-list/,2023-04-21,News
279,UK Foreign Secretary James Cleverly claims AUKUS and nuclear-powered submarine deals is for our...,https://theislandsun.com.sb/uk-foreign-secretary-james-cleverly-claims-aukus-and-nuclear-powered-submarine-deals-is-for-our-future-protection/,2023-04-21,News
280,MECDM reviews climate change policy      ,https://theislandsun.com.sb/mecdm-reviews-climate-change-policy/,2023-04-20,News
281,Cross constituency registration to get tougher: PM Sogavare,https://theislandsun.com.sb/cross-constituency-registration-to-get-tougher-pm-sogavare/,2023-04-20,News
282,BIG ONES BLAMED,https://theislandsun.com.sb/big-ones-blamed/,2023-04-20,News
283,Government encourages donors to support PCDF,https://theislandsun.com.sb/government-encourages-donors-to-support-pcdf/,2023-04-19,News
284,Positive audit report for Western Province,https://theislandsun.com.sb/positive-audit-report-for-western-province/,2023-04-19,News
285,GUALE TALKS DEVELOPMENT,https://theislandsun.com.sb/guale-talks-development/,2023-04-19,News
286,‘Disaster in the making’,https://theislandsun.com.sb/disaster-in-the-making/,2023-04-19,News
287,YACHT THIEF,https://theislandsun.com.sb/yacht-thief/,2023-04-18,News
288,Ballot paper draw for West Kwara’ae by-election done,https://theislandsun.com.sb/ballot-paper-draw-for-west-kwaraae-by-election-done/,2023-04-18,News
289,By-election activity in West Kwara’ae,https://theislandsun.com.sb/by-election-activity-in-west-kwaraae/,2023-04-18,News
290,Illegal drugs and alcohol campaign launch,https://theislandsun.com.sb/illegal-drugs-and-alcohol-campaign-launch/,2023-04-17,News
291,PICK-POCKET ALERT,https://theislandsun.com.sb/pick-pocket-alert/,2023-04-17,News
292,Gov’t likely to shorten WPA term,https://theislandsun.com.sb/govt-likely-to-shorten-wpa-term/,2023-04-17,News
293,Trepidations of a female student in Port Moresby,https://theislandsun.com.sb/trepidations-of-a-female-student-in-port-moresby/,2023-04-14,News
294,LMU commences screening of applicants,https://theislandsun.com.sb/lmu-commences-screening-of-applicants/,2023-04-14,News
295,12 male candidates for West Kwara’ae by-election,https://theislandsun.com.sb/12-male-candidates-for-west-kwaraae-by-election/,2023-04-13,News
296,"HCC, NHA to sign deal before release of $6m",https://theislandsun.com.sb/hcc-nha-to-sign-deal-before-release-of-6m/,2023-04-13,News
297,MPGIS to increase funding allocations to provinces,https://theislandsun.com.sb/mpgis-to-increase-funding-allocations-to-provinces/,2023-04-12,News
298,HCC AWAITS $6M FROM GOV’T,https://theislandsun.com.sb/hcc-awaits-6m-from-govt/,2023-04-12,News
299,Concern raised over persons with mental illness increasing in Honiara,https://theislandsun.com.sb/concern-raised-over-persons-with-mental-illness-increasing-in-honiara/,2023-04-11,News
300,Electoral Commission to boost its communication and public awareness,https://theislandsun.com.sb/electoral-commission-to-boost-its-communication-and-public-awareness/,2023-04-11,News
301,Electoral Act expands Commission’s mandate to deliver the synchronised elections in 2024,https://theislandsun.com.sb/electoral-act-expands-commissions-mandate-to-deliver-the-synchronised-elections-in-2024/,2023-04-11,News
302,Premiers acknowledge host province for hospitality,https://theislandsun.com.sb/premiers-acknowledge-host-province-for-hospitality/,2023-04-11,News
303,5 independent candidates for West Kwara’ae by-election,https://theislandsun.com.sb/5-independent-candidates-for-west-kwaraae-by-election/,2023-04-11,News
304,MP SALARY REVIEW POSTPONED,https://theislandsun.com.sb/mp-salary-review-postponed/,2023-04-11,News
305,TSI welcomes PEC decision to postpone MPs’ entitlement,https://theislandsun.com.sb/tsi-welcomes-pec-decision-to-postpone-mps-entitlement/,2023-04-11,News
306,SECRET COMMUNIQUE HEADS TO CABINET,https://theislandsun.com.sb/secret-communique-heads-to-cabinet/,2023-04-10,News
307,17-YO TO REGISTER,https://theislandsun.com.sb/17-yo-to-register/,2023-04-10,News
308,PCYC kicks off annual Easter fishing competition,https://theislandsun.com.sb/pcyc-kicks-off-annual-easter-fishing-competition/,2023-04-07,News
309,Trial date on Peochakuri killing set for April 24,https://theislandsun.com.sb/trial-date-on-peochakuri-killing-set-for-april-24/,2023-04-07,News
310,SINU graduation date postponed,https://theislandsun.com.sb/sinu-graduation-date-postponed/,2023-04-07,News
