,date,news_count_post_courier,epu_count_post_courier,ratio_post_courier,z_score_post_courier,news_count_papua_new_guinea_abc,epu_count_papua_new_guinea_abc,ratio_papua_new_guinea_abc,z_score_papua_new_guinea_abc,news_count_png_business,epu_count_png_business,ratio_png_business,z_score_png_business,news_count_papua_new_guinea_rnz,epu_count_papua_new_guinea_rnz,ratio_papua_new_guinea_rnz,z_score_papua_new_guinea_rnz,news_count_total,weight_courier,weight_abc,weight_business,weight_rnz,z_score_weighted,z_score_unweighted,epu_score_weighted,epu_score_unweighted
0,2015-12-01,104.0,1.0,0.009615384615384616,1.3481130562419121,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,194.0,0.5360824742268041,0.061855670103092786,0.0,0.4020618556701031,0.722699782727623,0.33702826406047803,61.607427654235806,44.056361865223906
1,2016-01-01,202.0,2.0,0.009900990099009901,1.3881560183085035,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,290.0,0.696551724137931,0.05517241379310345,0.0,0.2482758620689655,0.9669224679252334,0.3470390045771259,82.4264894132534,45.36496667310184
2,2016-02-01,195.0,2.0,0.010256410256410256,1.437987259991373,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,1.0,0.0125,0.7302378095150377,284.0,0.6866197183098591,0.03169014084507042,0.0,0.28169014084507044,1.1930511988011294,0.5420562673766027,101.7031098868359,70.85763899781071
3,2016-03-01,234.0,2.0,0.008547008547008548,1.1983227166594776,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,2.0,0.023529411764705882,1.3745652884988944,344.0,0.6802325581395349,0.07267441860465117,0.0,0.24709302325581395,1.1547836198276855,0.6432220012895931,98.44094327290496,84.08203189570686
4,2016-04-01,209.0,3.0,0.014354066985645933,2.012494131806108,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,3.0,0.034482758620689655,2.0144491296966556,339.0,0.616519174041298,0.12684365781710916,0.0,0.25663716814159293,1.757723739914707,1.006735815375691,149.8393118844217,131.60058699680374
5,2016-05-01,300.0,3.0,0.01,1.4020375784915886,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,1.0,0.0078125,0.45639863094689853,456.0,0.6578947368421053,0.06140350877192982,0.0,0.2807017543859649,1.0505050401506133,0.4646090523596218,89.55158809820865,60.73373280331528
6,2016-06-01,255.0,2.0,0.00784313725490196,1.099637316463991,26.0,1.0,0.038461538461538464,0.6310541240917962,0.0,0.0,0.0,0.0,96.0,3.0,0.03125,1.8255945237875941,377.0,0.6763925729442971,0.06896551724137931,0.0,0.2546419098143236,1.252180363947781,0.8890714910858453,106.74364795131271,116.21949703394449
7,2016-07-01,236.0,3.0,0.012711864406779662,1.7822511590994772,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,2.0,0.018867924528301886,1.1022457502113776,363.0,0.650137741046832,0.05785123966942149,0.0,0.29201101928374656,1.4805766475754343,0.7211242273277136,126.21356873498911,94.26541716759029
8,2016-08-01,287.0,1.0,0.003484320557491289,0.4885148357113549,21.0,1.0,0.047619047619047616,0.7813051060184143,0.0,0.0,0.0,0.0,99.0,3.0,0.030303030303030304,1.7702734776122127,407.0,0.7051597051597052,0.051597051597051594,0.0,0.24324324324324326,0.8154010795065224,0.7600233548354955,69.50986317622396,99.35031425330413
9,2016-09-01,250.0,2.0,0.008,1.121630062793271,21.0,1.0,0.047619047619047616,0.7813051060184143,0.0,0.0,0.0,0.0,80.0,1.0,0.0125,0.7302378095150377,351.0,0.7122507122507122,0.05982905982905983,0.0,0.22792022792022792,1.0120625290196792,0.6582932445816807,86.27450917837345,86.05214603460855
10,2016-10-01,227.0,0.0,0.0,0.0,17.0,1.0,0.058823529411764705,0.9651416015521588,0.0,0.0,0.0,0.0,72.0,1.0,0.013888888888888888,0.8113753439055974,316.0,0.7183544303797469,0.05379746835443038,0.0,0.22784810126582278,0.23679250628984086,0.444129236364439,20.185667062549342,58.056609604368774
11,2016-11-01,172.0,2.0,0.011627906976744186,1.6302762540599867,32.0,1.0,0.03125,0.5127314758245843,0.0,0.0,0.0,0.0,75.0,2.0,0.02666666666666667,1.5578406602987471,279.0,0.6164874551971327,0.11469534050179211,0.0,0.26881720430107525,1.4826271413874927,0.9252120975458296,126.3883655900609,120.94380002576716
12,2016-12-01,158.0,2.0,0.012658227848101266,1.7747311120146692,20.0,2.0,0.1,1.64074072263867,0.0,0.0,0.0,0.0,48.0,3.0,0.0625,3.6511890475751883,226.0,0.6991150442477876,0.08849557522123894,0.0,0.21238938053097345,2.16141329395885,1.7666652205571318,184.25232208580786,230.93862014375117
13,2017-01-01,206.0,2.0,0.009708737864077669,1.3612015325161053,18.0,1.0,0.05555555555555555,0.91152262368815,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,281.0,0.7330960854092526,0.06405693950177936,0.0,0.20284697508896798,1.0562808645007273,0.5681810390510638,90.04395531527109,74.27267125851711
